file_name,transcription,duration
tem_08377_00208474075.wav,ఈ వ్యాసం నెల్లూరు జిల్లా మండలం గురించి\n,5.888
tem_04272_01624963617.wav,దీపావళి పేరుతో చాలా వ్యాసాలు ఉన్నాయి,3.669
tem_03338_02110455402.wav,తరువాత అక్షరం మోడల్ ను సూచిస్తాయి,3.413
tem_06359_00274447967.wav,పిన్ కోడ్ అయిదు వందలు ఇరవై మూడు వంద పది,6.571
tem_04272_01350057401.wav,పంచాయత్ రాజ్ మంత్రిత్వ శాఖ వెబ్‌సైటులో కరీంనగర్ జిల్లా తాలూకాల వివరాలు,6.4
tem_09015_00145769680.wav,ఆశ దయాగుణమును నాశనము చేస్తుంది,5.035
tem_06359_02054593716.wav,నీకు నమస్కరిస్తున్నాను నా మాట వినండి,5.205
tem_04272_00262548860.wav,ఈ ఖాళీ సమయం ఎన్ని రోజులు ఉంటుందో మరి,5.035
tem_02812_01503418252.wav,ఆ సినిమా బాగా ఆడలేదు,2.475
tem_09222_01912764201.wav,పట్నం లో ఒక న్యాయ కళాశాల ఉన్నది,2.987
tem_02812_01449685938.wav,ది టైమ్స్ ఆఫ్ ఇండియా,2.389
tem_09222_01794807669.wav,ఇంద్రుడు రెండు ఫర్లాంగుల దూరంలో పడెను,3.157
tem_02812_01874181074.wav,జీవ శాస్త్రం ప్రాజెక్టు పేజీ ఒకసారి జాగ్రత్తగా చూడండి,4.437
tem_08680_01660230348.wav,ఈనాడు ఆదివారం ఇరవై ఒకటి ఏప్రిల్ రెండు వేల పదమూడు\n,3.84
tem_00682_00280198147.wav,ఎవరు ఎందుకు చేస్తున్నారో అర్థం కాదు,7.168
tem_05479_01683947936.wav,స్త్రీలు హిజాబ్ ధరించడం నియమం\n,3.755
tem_09222_00267199594.wav,ఈ సినిమాలో రెండు పాటలు ఆరుద్ర రచించారు,4.011
tem_03338_01973724772.wav,దేవతలు బ్రహ్మదేవుని వద్దకు వెళ్ళారు,3.413
tem_06917_01208886807.wav,ఊరిలో ఒక ప్రాథమిక పాఠశాల ఉంది,5.547
tem_06359_01688366166.wav,చక్కటి నిర్మాణాలు చేసారు,5.376
tem_09015_01878322605.wav,అందువలన వీటిలో ఉద్యోగవకాశాలు పెరిగాయి,5.205
tem_09015_00973770035.wav,తపాలా సౌకర్యం వున్నది,3.243
tem_02769_00475314088.wav,తనను పొగిడే వారిని దూరంగా ఉంచాలి,6.571
tem_03338_00899566902.wav,రోడ్డు రవాణా సౌకర్యము కలదు,2.901
tem_03338_01991428782.wav,ఇహపరాలు రెండింటికీ దూరమవుతారు,3.072
tem_02769_01864208834.wav,మాయా మశ్చీంద్ర లక్షా తొంభై నాలుగు వేలు అయిదు వందలు పన్నెండు,9.387
tem_05479_01455470967.wav,నెల్లూరు ప్రాంతంపై పాండ్యుల అధికారం\n,4.267
tem_00682_01146602282.wav,పత్రిక ఈ వార్తను ప్రచురించింది,5.632
tem_09015_01206099115.wav,చక్రి మాత్రం అందుకు ససేమిరా అన్నారు,4.523
tem_00682_01438375975.wav,ఒకొక్క రంగు ఒకొక్క విధంగా చెదురుతుంది,7.339
tem_09015_00810454139.wav,మరియు అయోమయ నివృత్తి పేజీ గణపతి చూడండి,5.632
tem_02812_01983310219.wav,రైలు వేగం గంటకు సరాసరిన ముప్పై నాలుగు కిలో మీటర్లు,4.011
tem_09222_01567096864.wav,ఇతరులు దాన్ని పరిశీలించి తగు చర్యలు తీసుకుంటారు,4.523
tem_07220_00389807574.wav,వీటిలో ముప్పై అయిదు శాతం వరకు మాంసకృతులు ఉంటాయి,4.437
tem_09015_00962138726.wav,ఈ చలనచిత్రానికి ప్రాణం  దాని సంగీతం,4.352
tem_03338_00062095649.wav,ఇరాన్ పురాతన సంగీతపరికరాలకు పుట్టిల్లు,4.608
tem_03338_00109827034.wav,ఈ గ్రామానికి సిటి బస్సుల సౌకర్యం ఉంది,3.243
tem_09015_00107468646.wav,తరువాతి కాలంలో ముద్దుపేరే అసలు పేరయింది,4.096
tem_05479_02059847222.wav,రాయలసీమలో ఎందరో తత్వవేత్తలు జన్మించారు\n,7.851
tem_00682_01877883154.wav,ఈ గ్రామము కు రైలు సౌకర్యం మరియు బస్సు సౌకర్యం ఉన్నది,8.533
tem_05425_01094458294.wav,బొమ్మను మళ్లీ అప్లోడు చేసినందుకు ధన్యవాదాలు,4.096
tem_00682_01286285726.wav,అనుకూలము  అనుకూలత,5.632
tem_09584_00656031813.wav,నో బైలైన్ రెండు వేల ఏడు,5.717
tem_04272_01462722029.wav,పుస్తకాల వ్యాసాల జాబితా ఇప్పటికే ఉంది ఇది తెలుగు వికీపీడియాలో వ్యాసాలు ఉన్న పుస్తకాలు రచనల జాబితా,9.131
tem_04272_00261869644.wav,ఈ ఊరి లొ వ్యవసాయము ఎక్కువ,5.461
tem_09015_00452756687.wav,ఇంతటితో కథ సగం పూర్తి అయింది,4.267
tem_08377_01077596377.wav,జంతుబలులు మాత్రం సాగలేదు\n,6.059
tem_05479_01240681229.wav,అది కార్చిచ్చులా ఇప్పుడు రగులుతుంది\n,4.181
tem_02812_01679235594.wav,ఈ కాలంలో రచనా వస్తువు శివగాధామయం,3.84
tem_02812_01287612955.wav,సుశీల అమ్మగారు జబ్బు మనిషి,3.072
tem_08680_00681941235.wav,ఈ షేడ్ హౌస్ నిర్మాణానికుపయోగించే ఎమ్ఎస్\n,3.328
tem_00974_01743856791.wav,స్వామి అక్కడే శిలారూపంలో వెలసినాడు,3.84
tem_02812_01713374644.wav,ఏడుమొగ్గల్ని కొద్దినీళ్లలో మరిగించాలి,3.328
tem_05479_01905049878.wav,ఆ జాబితా చూడడానికి నా వీక్షణ జాబితా నొక్కితే సరిపోతుంది\n,5.035
tem_02812_01003688208.wav,ఆచమనం చేసిన తరువాత నోటిని తుడుచుకోవాలి,3.413
tem_00113_00365498077.wav,ముస్లింల జనాభాలో ఇరవై శాతం వరకు అరబ్బులు గలరు,6.656
tem_04272_01955825717.wav,అన్నమయ్య పదాలను పాడి ఆమె ఎంతో కీర్తి పొందింది,5.205
tem_08680_00251343884.wav,దుర్మార్గుల రక్తంతో భూమి తడుస్తుంది\n,3.157
tem_09525_00342318725.wav,గ్రామ విస్తీర్ణము అయిదు వందల ఒకటి హెక్టారులు,4.267
tem_04272_01335535168.wav,ఆ తరువాత అది పెద్ద హిట్,4.352
tem_04272_00254843600.wav,పెద్దేముల్‌ ఆంధ్ర ప్రదేశ్ రాష్ట్రములోని రంగారెడ్డి జిల్లాకు చెందిన ఒక మండలము,10.069
tem_00682_01773515363.wav,ఇప్పుడే మళ్ళీ పాత చర్చలు చదివాను,6.656
tem_04272_01397101556.wav,వాటి లింకుల కోసం దీపావళి అయోమయ నివృత్తి చూడండి,5.461
tem_06359_00322151722.wav,ఉత్తరంగానూ తరంగంబాడికి పన్నెండు కిలో మీటర్లు,6.059
tem_06359_02113515230.wav,వైఎస్సార్ మంత్రివర్గంలో స్థానం పొందాడు,6.315
tem_08680_01251943131.wav,విజయవాడ గ్రామీణ మండలం లోని గ్రామం,2.304
tem_03338_01240959695.wav,దీనికి వయసుతో సంభందం లేదు,3.499
tem_09015_00347989206.wav,మోకాలి చిప్పలు పగిలిపోతాయి,3.669
tem_08377_01356684189.wav,దీనిని బైమోడ్ అని అందురు\n,5.461
tem_04771_01571781197.wav,రెండు వందల గజాలలో,3.157
tem_05425_00888078358.wav,ఇంకనూ ఏమైనా సందేహాలుంటే చర్చా పేజీలో వ్రాయండి,4.523
tem_02769_01281047939.wav,తదుపరి ఆట రసకందాయంలో పడుతుంది,7.253
tem_08680_01098472507.wav,అప్పుడు నారదుడు ఇట్లా చెబుతారు\n,2.048
tem_05479_00367271546.wav,ప్రధాన పంటలు మామిడి మరియు బెల్లం,4.267
tem_09015_01238998607.wav,నాయుడుపేట గ్రామ దేవత పోలేరమ్మ,4.181
tem_03338_02103800282.wav,ఓలేటి పార్వతీశం ఒక కవి,3.84
tem_08377_01353447205.wav,కళ్యాణ్ వచ్చి వివాహం సహాయపడుతుంది\n,6.827
tem_03338_00344257645.wav,సీలోనే తరగతినే ప్రథమ స్థానంలో నిలిచారు,4.523
tem_03338_00071005660.wav,ఆల్కహాల్ కలిపి తయారుచెయ్యాలి,3.072
tem_04771_00539398496.wav,వెంటనే కుడివైపుకు వెళ్ళండి,3.072
tem_06917_01526428614.wav,ఏమైనా సందేహాలుంటే నా చర్చాపేజీలో తప్పక వ్రాయండి,7.339
tem_06917_01915175466.wav,పూర్వం ఈ గ్రామం రవాణా సౌకర్యం లేక మారు మూల గ్రామం గా వుండేది,8.96
tem_03338_01808709896.wav,ఇది వేదాలలోని మంత్రభాగం,3.243
tem_04272_01491080665.wav,ఇంతకు మునుపు వికీలో తుని వ్యాసాన్ని చూసాను అది మీదే కదా,8.107
tem_06582_01385994691.wav,అప్పుడు భీముడు అన్నగారి వైపు చూసాడు,4.181
tem_07220_00763693704.wav,ఇది మండలములోని పెద్ద గ్రామాలలో ఒకటి,4.437
tem_03338_00436783779.wav,వడాలి ఒక చిన్న గ్రామము,3.328
tem_09015_00508952931.wav,నిజానికి మనము ఏది వదులుకోము,3.243
tem_04272_00574714672.wav,తమిళ ద్రవిడ భాష సంస్కృతి తమిళనాడు రాజకీయాలలో ఇప్పటికీ ప్రధానమైన అంశాలు,7.509
tem_02769_01994864707.wav,వీరిలో వీర్య సామర్థ్యం తగ్గిపోతోంది,8.192
tem_08680_00415742015.wav,వానిమీద మంచి తప్పు మోపినారు\n,2.56
tem_08680_00319470318.wav,ఈ ఆలయ పునర్నిర్మాణానికి రు\n,2.731
tem_04771_00143764868.wav,యు-మలుపు తీసుకోండి,3.84
tem_02769_01450549060.wav,వాడు నాకు అనుకూలుడు,6.4
tem_09015_00534185689.wav,వీటిలో ఏడు ఉదాలోయ్  తరగతికి చెందినవి,4.523
tem_03338_01741947895.wav,దీనిలో ఒక ధర్మసూత్రం ఉంది,3.84
tem_04272_01395898241.wav,నాగార్జునసాగర్ ప్రముఖ బౌద్ధ చారిత్రక స్థలం కూడను,6.229
tem_06917_00778849076.wav,మొదటి పేజీలో రచ్చబండ కనిపించడం లేదు,5.888
tem_02769_02063935174.wav,మానవులు ఎక్కువగా కపిలగోవులను పూజిస్తారు,8.107
tem_00974_00918784754.wav,ఈ గీతాన్ని రచించినది రతన్ రావు,3.157
tem_08377_00136259073.wav,ఇది వెయ్యి ఆరు వందల ఎనభై రెండులో నిర్మించబడిన బరాదారి భవనం,9.387
tem_04272_01450199970.wav,ఒక్కొక్క జట్టులో ఏడు మంది ఉంటారు,7.424
tem_00974_00291163375.wav,ఉత్సవాలలో కర్రసాము కూడా చేసేవారు,3.499
tem_02812_00171425163.wav,చిత్తూరు జిల్లాలో ప్రముఖ నది,2.731
tem_02812_00545520257.wav,ఈ విషయాలపై నిర్వాహకులకు ప్రత్యేకమైన పాత్ర లేదు,4.523
tem_09015_01179487207.wav,దీని వలన గరిబాల్ది మంచి అవకాశం లభించింది,5.717
tem_04272_00288754221.wav,ఉమ్మడి కుటుంబం సంచలన విజయం సాధించి రజతోత్సవం జరుపుకుంది,10.411
tem_00682_01128459886.wav,వ్యాకరణ పరంగా ఇది సరైన విధానం,6.315
tem_04771_01370940443.wav,ఈశాన్యం వైపుగా,2.389
tem_08680_00071593361.wav,ఈ చిత్రానికి మహేష్ బాబు నటన ముఖ్య ఆకర్షణ\n,3.072
tem_09015_02028705110.wav,ఇవి బిడ్డ పెరుగుదలకు ఎంతో తోడ్పడుతాయి,4.181
tem_02769_00005491931.wav,వేసవిలో మంచినీటి కోరతను ఎదుర్కుంటారు,6.229
tem_07220_01208999267.wav,వాటి మధ్య ఉండే బలం గురుత్వాకర్షణ బలం,4.096
tem_02477_01314573713.wav,శ్రీకాకుళం అనే వూరు అక్కడ ఆంధ్ర మహా విష్ణువు ఆలయం ఉన్నాయి,5.12
tem_03338_02062764081.wav,ఇవి ఐదు వర్గములుగా విభజింపబడినవి,4.267
tem_04771_01732164210.wav,ఒక కిలోమీటర్‌లో,2.56
tem_02769_00558870928.wav,అది విని వశిష్ఠుడు అతనిని వారించాడు,6.571
tem_06359_00141133233.wav,ఇండియన్ స్కూల్ ఆఫ్ బిజినెస్,5.12
tem_09584_00609696865.wav,తులసి అనే పాప ఒక ఆస్తిపరుని కుమార్తె,5.376
tem_02812_01094084325.wav,ఇట్టిదానికి క్షిప్తము అందుము,2.987
tem_06359_02003413416.wav,అల్ప కణిశములు జతలు జతలుగ ఉండును,6.741
tem_04272_01792167369.wav,దేవ పశ్చిమ గోదావరి జిల్లా పెనుగొండ మండలానికి చెందిన గ్రామము,6.059
tem_06359_01934528576.wav,బౌద్ధులకు ఒక ప్రాముఖ్యమైన యాత్రాక్షేత్రం,7.339
tem_05425_00379690682.wav,ఏదో తప్పు చేసారు కాసుబాబు గారు,3.072
tem_05425_02102021134.wav,ఆయన పేజీ ఆయన స్వంత ఆలోచన,3.584
tem_00974_01740442931.wav,అందువలననే వీటిని బుట్టబొమ్మలంటారు,4.949
tem_02812_00040610567.wav,ఒకసారి మంగళూరు కన్నడ పేరు గమనించండి,3.328
tem_09525_01938177524.wav,ఇతడు భారత మాజీ క్రికెట్ ఆటగాడు\n,3.072
tem_02812_01159953118.wav,దాదాసాహెబ్ ఫాల్కే అవార్డు గ్రహీత శాంతారాం,4.011
tem_04771_01791577090.wav,వంద మీటర్‌లలో,3.499
tem_08680_00908750644.wav,ప్రధాన పంటలు మొక్కజొన్న చెరకు మరియు పసుపు\n,3.243
tem_09015_00675150581.wav,అలాంటి వాడు దుఃఖంలో మునిగి తేలుతుంటాడు,3.584
tem_08377_00293691380.wav,జెట్టివారు గౌండ్లవారికి చెప్తారు\n,6.059
tem_06359_00404015134.wav,అది పగులి చెరుకు పాలు తెర్లతాయి,5.803
tem_00974_01930781687.wav,వీటిని విష్ణుపాదములు అంటారు,2.901
tem_08377_00229856880.wav,క్రమంగా సంపూర్ణంగా అంతరించింది\n,6.571
tem_07220_02081963684.wav,రోజా మరియు మీనా చాలా మంచి స్నేహితులు,3.755
tem_05425_01069390191.wav,మా ఊరు చాలా ప్రశాంతంగా అందంగా ఉంటుంది,3.072
tem_06359_01001662541.wav,భూమి యందు సంతోషించువాడు,4.352
tem_08680_01474712901.wav,ఇదంతా ముందే నిర్ణయించబడింది\n,2.304
tem_02812_01483840848.wav,ఆ తర్వాత ఆధునిక మానవ జాతి ఆవిర్భవించింది,3.925
tem_09015_02017907452.wav,అల్లు అర్జున్ మొదటి చిత్రం కె,3.84
tem_06917_00169816871.wav,అవి కూడా మాకు లభించే అవకాశం ఏమయినా ఉందా,6.144
tem_03338_00890106986.wav,తిమ్మలై ప్రజలకు ప్రధానవృత్తి వ్యవసాయం,3.584
tem_08680_00194173694.wav,కాని వీరి గురించిన ఆధారాలు చాలా తక్కువ\n,2.901
tem_00974_01063592404.wav,గృహాల సంఖ్య రెండు వందలు ఇరవై అయిదు,4.181
tem_07220_00652623256.wav,సంస్కృత ఆంధ్ర భాషలలో పట్టు సంపాదించాడు,3.84
tem_09015_00851739066.wav,ఎంబీఏ కూడా అక్కడే చదివాడు,2.987
tem_09015_01282128529.wav,తరుణ శశాంక శఖరమరాళమునకు,5.12
tem_04771_01883860010.wav,వెంటనే ఎడమవైపుకు వెళ్ళండి,2.901
tem_06359_00504029415.wav,ఒక దశాబ్దము చేసిన నిరంతరకృషి ఫలము,5.803
tem_00682_00958316373.wav,తూలికనెట్ ఒక అంతర్జాల పత్రిక,6.144
tem_00113_02137769705.wav,స్త్రీ కూడా అంతే,4.011
tem_00682_00403295200.wav,ఇది పదమూడు సంవత్సరాలలో అత్యధికం,7.424
tem_09015_00576269747.wav,లూసీ దంపతుల బిడ్డ యశోద కడుపులో పడుతుంది,5.376
tem_02769_01668577005.wav,మహాదేవపురం అను గ్రామము,6.571
tem_08680_01427986609.wav,ఈనడానికి పదునయిదు నుండి ముప్పై నిమిషాలు పడుతుంది\n,3.072
tem_06359_00321575330.wav,వీరిని పలు విధమైన కులాలలో వర్గీకరించాడు,6.827
tem_03338_02077850396.wav,వర్షోపలము అనగా వడగల్లు,4.864
tem_09222_02046408151.wav,కిషన్ పట్నాయక్ సాంఘిక నాయకుడు,2.901
tem_09584_01039036255.wav,కానీ వెయ్యి ఏడు వందలు నలభై రెండు లోనే హేలీ కాలధర్మం చెందాడు,8.021
tem_09222_00360654339.wav,వానిమీద మంచి తప్పు మోపినారు,2.901
tem_00682_01366661490.wav,రాజ్యాల సమైఖ్యత ప్రయత్నాలు మొదలయ్యాయి,8.875
tem_06359_00696739651.wav,అయితే జ్ఞానం తనంతట తాను మోక్షమార్గం కాదు,5.547
tem_08377_00478457843.wav,అలాంటి పేజీలను ప్రత్యేక పేజీలు అంటారు\n,6.571
tem_06582_01659109154.wav,ముఖ్యంగా నాటకాలమీద ఆయనకు ఎక్కువమక్కువ,5.888
tem_02812_01701336588.wav,పాంపీ కళ హాలీవుడ్ కళ వంటిది కాదు,2.901
tem_03338_01604291040.wav,దేశానికి బిష్కెట్ రాజధానిగా ఉంది,3.669
tem_04272_00772759492.wav,ఆంధ్ర ప్రదేశ్‌ రాష్ట్ర మాజీ ముఖ్యమంత్రి నందమూరి తారక రామారావు,6.229
tem_04272_01588647011.wav,ఈ గ్రామం ఒకప్పుడు బౌద్ధ క్షేత్రం,3.243
tem_05425_01027641858.wav,అలాగే మీరు అప్లోడు చేసిన మిగతా బొమ్మలకు కూడా లైసెన్సు వివరాలు చేర్చండి,6.4
tem_03338_02048935067.wav,ఇతను హనుమంతుని వీర భక్తుడు,3.072
tem_05425_00341193848.wav,పై విషయం నాకు ఇప్పుడు అర్థం అయ్యింది,3.328
tem_06917_02138378984.wav,ఆచంట గురించిన మరింత సమాచారం చేర్చండి,6.656
tem_00113_01891764470.wav,కానీ వీటిల్లో ఉండే కెలొరీలు ఎక్కువే,5.888
tem_02769_01393392663.wav,పొలం దున్నడానికి మరియు రవాణాకు అనువైనది,7.765
tem_03338_01141067949.wav,కటువుగా కైక వారికి నారచీరలు ఇప్పించింది,5.973
tem_07220_00527318282.wav,గృహాల సంఖ్య వెయ్యి ఎనభై తొమ్మిది,3.584
tem_08680_00563594535.wav,ఫలితంగా కుహరం మూసుకుపోతుంది\n,2.304
tem_00974_00939043982.wav,సప్తగిరి గ్రామీణ బ్యాంక్,2.731
tem_03338_01686243805.wav,సంవత్సరాంతమునకు ఇంకా ముప్పై రోజులు మిగిలినవి,5.717
tem_06359_00801850384.wav,అది చూసి సుయోధనుడు చింతాక్రాంతుడైయ్యాడు,5.803
tem_02812_00449980358.wav,నంద్యాల పట్టణానికి రైలు సౌకర్యం మరియు బస్సు సౌకర్యం రెండూ ఉన్నాయి,5.376
tem_04272_00636276707.wav,మహబూబ్ నగర్ జిల్లాలో వర్షపాతం తక్కువ,3.499
tem_09525_01631369401.wav,ఈ కింద సందర్భాలలో కూడా వీటిని వాడవచ్చు,4.523
tem_00682_01701560830.wav,ఆచంట మండలంలో వల్లూరు క్లిక్ చేస్తే కడప వల్లూరు వస్తున్నది,9.131
tem_09222_01194469058.wav,నేనెవరో నీకు తెలియజెప్తాను,2.645
tem_03338_01583300344.wav,కోపం పాపపు పనులు చేయిస్తుంది,3.84
tem_00682_00220093638.wav,ఇది కుండ మాదిరిగా ఉంటుంది,5.205
tem_02769_01108303160.wav,కత్తిసాము గుర్రపు స్వారీ చేసేది,6.485
tem_09015_00891118894.wav,గ్రామ విస్తీర్ణం రెండు వందలు పధ్ధెనిమిది హెక్టారులు,6.315
tem_00682_01083237827.wav,ఇప్పుడు బస్సు సదుపాయం బాగా కలిగింది,7.168
tem_03338_01459972301.wav,కేవలం ఒక పనిముట్టుగా చూడబడుతుంది,4.011
tem_00974_00111410474.wav,పురాతనమైన విష్ణుదేవాలయం కలదు,3.413
tem_00682_01563248768.wav,కానీ వాటిపైకి నా మనసు పోలేదు,6.656
tem_08377_01632527492.wav,ఆయన కాలంలోనే బాంబు తయారయింది\n,6.144
tem_04272_01128060257.wav,కోడంగల్ కోస్గి నారాయణపేట నుంచి బస్సు సౌకర్యం ఉంది,6.997
tem_06885_01431901508.wav,అలాంటి పేజీలను ప్రత్యేక పేజీలు అంటారు,4.352
tem_04771_00684186264.wav,ఎడమవైపులో నిష్క్రమించండి,3.584
tem_00974_01008524895.wav,మొదటి స్థానంలో జైపూర్ జిల్లా ఉంది,3.328
tem_08680_01078057697.wav,ఇతి వృత్తనిర్మాణము వైపే నన్నయ దృష్ఠి\n,2.901
tem_05425_01524306226.wav,ఈ ఊరిలో కొబ్బరి అభివృద్ది సంస్థ కలదు,4.352
tem_09015_01938382607.wav,బొబ్బిలి బుల్లోడు సినిమా వివరాలు,2.901
tem_07220_01387511624.wav,దీని శాస్త్రయనామం కాసియా అంగుష్టిఫోలియా,4.693
tem_06359_02027744139.wav,పర్యావరణ సమతుల్యతకు ఉండి తీరాల్సిన పక్షి,7.509
tem_02812_01318120273.wav,మరికొన్ని సంబంధిత వ్యాసాలు కొరకు కడప అయోమయ నివృత్తి చూడండి,5.12
tem_00974_01088048977.wav,మిగతా భాగం సారంగపాణిది,4.181
tem_08680_00657176993.wav,గ్రామ జనాభా సరాసరి అయిదు వందలు కుటుంబాలు,3.925
tem_08680_00900594632.wav,ప్రపంచ ప్రఖ్యాత వ్యవసాయ శాస్త్రవేత్త ఆయన\n,4.608
tem_00682_01211106085.wav,ఏ.ఎన్.ఆర్ దాదాసాహెబ్ ఫాల్కే అవార్డు గ్రహీత,6.997
tem_00682_01535725146.wav,జటాసురుడు ఉన్నతమైన స్థానంలో ఉన్నాడు,6.827
tem_00682_01868974487.wav,ఇక్కడ కేవలం ఐదవ తరగతి వరకు మాత్రమే పాఠశాల సౌకర్యం ఉంది,9.557
tem_00974_02124754035.wav,ఈ విజయము చాలా ముఖ్యమైనది,3.584
tem_08680_01167708170.wav,తెలుగు సినిమా రంగములో గుమ్మడి గా ప్రసిద్ధి చెందిన గుమ్మడి వెంకటేశ్వరరావు\n,4.181
tem_06359_01322560543.wav,అడుగున స్త్రీ పుష్పములు,4.523
tem_08680_01850029958.wav,కాని ఐరావంతుడు ఒక షరతు పెడతాడు,2.56
tem_02769_01005302819.wav,ఆ విధంగా నాటకం సాగుతుంది,6.485
tem_05479_01200006914.wav,రైలు వేగం గంటకు సరాసరిన ముప్పై నాలుగు కిలో మీటర్లు\n,4.608
tem_06359_01762296397.wav,దీని రచయిత త్రిపురనేని గోపీచంద్,6.827
tem_04272_02098662135.wav,ఈ వంశము తెలుగు వారిని పరిపాలించిన తొలి ముస్లిం వంశము,4.864
tem_06359_00311405191.wav,లిటిల్ ఐస్ ఏజ్ బిగ్ చిల్లీ,5.291
tem_07220_01751692052.wav,ఈమె వెయ్యి తొమ్మిది వందలు ఎనభై రెండులో రాయటం మొదలు పెట్టారు,4.352
tem_06359_01492195660.wav,ఒక్కో గుండానికి ఒక్కో ప్రత్యేకత ఉంది,6.059
tem_08680_00873432594.wav,అనగా మన దేశానికి హిందీ అధికార భాష\n,3.328
tem_04771_00363473464.wav,ఆగ్నేయం వైపుగా,2.901
tem_09222_00190804119.wav,ప్రముఖ తెలుగు సినీ దర్శకుడు సత్యనారాయణ,3.584
tem_09015_00999671506.wav,వారి లోకం వేరు,3.84
tem_03338_02146080967.wav,లిండా డౌవెర్ వెయ్యి తొమ్మిది వందలు డెబ్బై ఎనిమిది,5.888
tem_00682_00484726720.wav,తాడేపల్లి పేరుతో ఒకటి కంటే ఎక్కువ పేజీలున్నందువలన ఈ పేజీ అవసరమైంది,9.131
tem_04771_00123751583.wav,తూర్పు వైపుగా,3.157
tem_03338_01313179947.wav,పిన్ కోడ్ అయిదు లక్షల తొమ్మిది వేలు రెండు వందల రెండు,4.267
tem_03338_00842008357.wav,ఇష్టంలేకున్నా పర్షియన్ భాష చదివారు,3.157
tem_06359_00163489559.wav,తోటివారిలో ఉన్న మంచిని మాత్రమే చూడు,5.547
tem_00682_01457717964.wav,ఈ సినిమాకు ప్రధాన కథానాయకుడు చిరంజీవి,7.68
tem_05425_01904949404.wav,ఈ పార్కు మధ్యప్రదేశ్ ‌లో కూడా విస్తరించింది,3.499
tem_00974_00481725593.wav,అప్పుడి జిల్లా కేంద్రగా అమరావతి ఉండేది,4.693
tem_03338_00380806867.wav,దొంగోనికి అందరు దొంగల్లాగా,2.731
tem_05479_01772486387.wav,పురుషుల కన్నా స్త్రీల శాతం ఎక్కువ\n,3.584
tem_08680_00464808157.wav,కుశధ్వజుడు ఇతని సోదరుడు\n,2.304
tem_00682_00965256499.wav,వాటి లింకుల కోసం ఘంటసాల అయోమయ నివృత్తి చూడండి,7.595
tem_00974_00743114769.wav,నెమ్మదిగా కమర్షియల్ రంగం మొదలయింది,3.755
tem_02769_00324658233.wav,అన్న పదం సామాన్య శిక్షా గుర్తు,8.107
tem_06359_02119141554.wav,ఈ పరిమాణ నామాలకు అర్థం ఉంది,5.12
tem_08680_00165659186.wav,లాగిన్‌ అయిన తరువాత ఎన్నో ప్రయోగాలు చేసుకోవచ్చు\n,2.816
tem_08680_02127138813.wav,పిన్ కోడ్ అయిదు లక్షల పదునయిదు వేల అయిదు వందల ఒక్క\n,4.437
tem_05425_00102930140.wav,మన ఊరి పాండవులు ఒక మంచి తెలుగు సినిమా,3.925
tem_04272_00500727906.wav,పంచాయత్ రాజ్ మంత్రిత్వ శాఖ వెబ్‌సైటులో విజయనగరం జిల్లా తాలూకాల వివరాలు,7.083
tem_06917_00595811650.wav,ఉదాహరణకు చిత్తూరు అయోమయ నివృత్తి పేజీలో ఇచ్చిన లింకులు చూడండి,8.021
tem_06359_02009749203.wav,మేషలగ్నస్థ గ్రహ ఫలితాలను క్రింద చూడవచ్చు,6.571
tem_09015_00866634317.wav,శ్రీ కాశీ విశ్వేశ్వరస్వామివారి ఆలయం,4.608
tem_03338_01876865696.wav,సంగ్రహించిన తేదీ పదకొండు రెండు వేలు పధ్నాలుగు,4.864
tem_09525_01184998451.wav,ఇక్కడ మంచి నీటి వసతి ఉన్నది\n,3.499
tem_00682_01718569839.wav,అప్పుడు ప్రభుత్వం ఏర్పాటు చెయ్యడానికి పార్టీ మద్దతు కాంగ్రెసుకు అవసరమైంది,10.837
tem_04771_01058243192.wav,మీ గమ్యస్థానం కుడివైపున ఉంది.,4.608
tem_00682_00653031845.wav,ఊరిలో ప్రభుత్వ ప్రాథమిక పాఠశాల ఉన్నది,9.131
tem_02812_01370582687.wav,విశాఖపట్నం ఆంధ్ర ప్రదేశ్ రాష్ట్రములోని విశాఖపట్నం జిల్లాకు చెందిన ఒక మండలము,5.205
tem_00682_02078141428.wav,ఈయన ఎక్కువగా ఫ్రెంచి లోనూ లాటిన్ లోనూ రచనలు చేశాడు,11.52
tem_03338_00940255137.wav,ఆ తరువాత ముస్లిమేతరులందరిపై విధించేవారు,4.437
tem_08680_01947761790.wav,మిరియాల తీగె వేరుమూలమున నెగబ్రాకుచున్నది\n,3.499
tem_05425_00390715648.wav,పని కాకపోతే మళ్ళీ ఇక్కడకు రండి,3.243
tem_08377_00770313144.wav,సరస్వతి నిలయంగా పేరు గాంచింది\n,5.973
tem_09015_00294931347.wav,వాళ్లతో నాది మంచి అనుబంధం ఉండేది,3.413
tem_08680_01646370590.wav,నేలలో పొడుగుగా దుంపలు ఊరుతాయి,3.157
tem_08680_02084836980.wav,పిన్ కోడ్ అయిదు వందల ముప్పై నాలుగు రెండు వందల నలభై అయిదు,4.352
tem_02812_00515787304.wav,ఈనడానికి పదునయిదు నుండి ముప్పై నిమిషములు పడుతుంది,4.608
tem_06359_00321945647.wav,అఖరివాడుగా శ్రినివాసుడు జన్మించాడట,5.803
