tef_01033_00452293591	పైగా అవి ప్రమాదకరం\n
tef_08318_00209092980	ఇక్కడ అనేక పురాతనమైన ఆలయాలు ఉన్నాయి
tef_06869_00370339274	ఇక్కడ ప్రధానంగా వరి సాగు చేస్తారు\n
tef_05484_01407895777	కాని యిది ఆచరణ సాధ్యమనిపించుకోలేదు
tef_05181_00008010828	అంటే వికీపీడియా తొలగింపు కొరకు వ్యాసాలు వ్యాసం అని రాయాలి\n
tef_08318_01874342980	స్పష్టంగా ఆమెను ఎవరూ చూడలేక పోయేవారు
tef_06566_01230001177	ఇది నటుడిగా ఆయన తొలి సినిమా\n
tef_04830_00182031103	లక్షణము  శాస్త్రము
tef_03689_00361613081	కాళ్ళు మెల్లగా వెనుకకు కదలాలి
tef_08664_00966326297	శుకుడు తండ్రికి నమస్కరించి బయలుదేరాడు\n
tef_09281_01140553482	ప్రేమ మత్తులో గర్భవతి అవుతుంది
tef_03910_00707329694	చూడడానికి అతి పేదదానిలా కనిపిస్తుంది
tef_07789_00882090267	తూలికనెట్ ఒక అంతర్జాల పత్రిక
tef_06869_01594755830	ఇరు సేనలు ఉత్సాహంగా పోరుతున్నారు\n
tef_04213_01510860647	సుజల స్రవంతి పథకం ప్రారంభించినారు
tef_05691_01781034116	నేల సమతలంగా వుండాలి
tef_08318_01566929952	దీనిని గిబ్స్ ఎనర్జీ అంటారు
tef_04830_00576139565	ఉత్తమ క్షత్రియ ధర్మాలు ఆచరిస్తున్నాను
tef_05705_01297844983	తద్వారా జరిగే పరిణామాలూ థ్రెడ్ చెప్పారు
tef_05705_02041929039	మాచ్ పూర్తిగా అమ్ముడు పోయింది
tef_04213_00717021626	న్యూటన్ ఇంజనీరింగ్ మరియు టెక్నాలజీ
tef_09281_00925448314	అంగ వంగ దేశాలనుండి రత్నాలు తెచ్చాడు
tef_05484_00174079425	వీటన్నిటి గురించి తరువాత నేర్చుకుందాం
tef_05705_01880520715	బ్రౌన్ నిఘంటువు ప్రకారం రుచి పదప్రయోగాలు
tef_04261_00010096569	ఇక్కడ అడుగడుగునా నెర్రెలు బారిన నేలే
tef_01908_00072013439	పక్షి ప్రేమికులకు ఈ ప్రాంతం అధ్భుతమైనది
tef_05705_00971015314	తెలుగు సినిమా రంగములో గుమ్మడి గా ప్రసిద్ధి చెందిన గుమ్మడి వెంకటేశ్వరరావు
tef_01033_00966102482	స్వర్గం ఇక్కడే వుంటుంది\n
tef_06008_00983334500	దర్భగూడెం ఒక ప్రాచీన గ్రామము
tef_01908_01632926684	పాలించి సుఖమును పొందుము
tef_05994_00704021189	జిల్లా దాదాపు త్రిభుజాకారంలో ఉంటుంది
tef_08318_01441661470	వీరికిగల శరీరాకృతి విశదీకరింపబడలేదు
tef_02828_00803164748	లిండా డౌవెర్ వెయ్యి తొమ్మిది వందల డెబ్బై ఎనిమిది
tef_06869_01501627579	దాసరి నారాయణరావు ప్రభుత్వ మహిళా డిగ్రీ కళాశాల ఉన్నది\n
tef_03689_01839925435	ఇందుకు ఇంత చింతించ తగునా
tef_03689_00347832657	యమ్ సి రాబర్టసన్ దొర గారు
tef_08318_00791075904	ఈ ఊరికి తారు రోడ్డు సౌకర్యము కలదు
tef_05705_01399405070	ఆ జాబితా చూడడానికి నా వీక్షణ జాబితా నొక్కితే సరిపోతుంది
tef_03689_01866835632	అంటూ పలుపేర్లతో అర్చిస్తారు
tef_05181_00542611143	సినీ సంగీతం దునియా పూర్తిగా విచిత్రమైంది\n
tef_09935_00834336254	అలాగే కొనసాగండి
tef_08318_00102615853	ఇది పరమయోగివిలాసములోని ప్రధమపద్యము
tef_05484_00535337058	ఈ నటనను మరో నటుడు అనుకరించలేడని అన్నారు
tef_04213_01034340183	బాపు దర్శకత్వంలో రామారావు నటించిన తొలి చిత్రం
tef_04830_00172100313	సంవత్సరాంతమునకు ఇంకా ముప్పై రోజులు మిగిలినవి
tef_08318_00598659947	అల్లాహ్ ఒక్కడే పూజింపబడుటకు సరియైనవాడు
tef_08664_00225608572	మధ్యధరా ప్రాంతంచే చుట్టి వున్నది\n
tef_08318_01667339085	ఇంటర్నెట్ మూవీ డేటాబేస్ లో వై
tef_06928_01869143961	ఎందుకంటే అవి ఆయా సభ్యుల అభిప్రాయాలు మాత్రమే
tef_03689_02112410904	పదవులు కోరని పావన మూర్తి
tef_04261_00481550821	కావున దీనిని తెల్లమద్ది అంటారు
tef_08318_00527716449	ఇందు ప్రఖ్యాతి వహించినది దర్బారుగుహ
tef_06566_00168775773	ఈ గ్రామ ప్రజలు వ్యవసాయము మీద ఆధార పడతారు
tef_05705_01481232405	దీనిని ఒక మగమనిషి కోసం వ్యవహరిస్తారు
tef_06008_00712109532	ఇవి తినడం వల్ల రక్తపోటు తగ్గుతుంది
tef_08318_00816780586	ఈ క్రింది మైదాన నిబంధనలు అమలు చేయబడతాయి
tef_05691_00154196751	పిన్ కోడ్  అయిదు లక్షలు అయిదు వెలు అయిదు వందలు ముప్పై ఒకటి
tef_08664_00176236956	అది అప్పటి పరిస్థితిని బట్టి ఉంటుంది\n
tef_03689_01311276652	మిత్రుల సోదరుల సహాయ సహకారాలు అందడం కష్టం
tef_04213_01856616743	బ్రాహ్మణ చెరువు చిత్తూరు జిల్లా కెవీపీ పురం మండలానికి చెందిన గ్రామము
tef_06008_00396041864	ఈ వారం వ్యాసం తయారు చేసినందుకు కృతజ్ఞతలు
tef_09935_01152483296	ఎనిమిది వందల మీటర్లలో
tef_09281_00068274193	ఈమె ప్రతిభ ప్రపంచాన్నే ఆశ్చర్య పరిచింది
tef_01908_00334812206	వేరుశనగ  రసాయనిక ఎరువులు వేసి విత్తుట
tef_01908_01972651436	జీవితం నిస్సారంగా మారిపోతుంది
tef_08664_01980542075	అలాంటి పేజీలను ప్రత్యేక పేజీలు అంటారు\n
tef_08664_01413320712	కేశవరావు తీవ్ర అభ్యంతరం వ్యక్తం చేశాడు\n
tef_08664_01709647170	భీముడు అలంబసుడితో యుద్ధం చేస్తున్నాడు\n
tef_08664_00719514338	ఈ కింది సందర్భాల్లో కూడా వీటిని వాడవచ్చు
tef_04261_00084724823	ఆలయ ప్రాంగణం కొంత మంచుతో కప్పబడి ఉంది
tef_05705_00442791899	ఈ దేవాలయానికి ఎదురుగా చెరువు మధ్యలో నిర్మించిన మండపం ప్రత్యేక ఆకర్షణ
tef_05994_00782433586	యువయమధర్మరాజు హలోబ్రహ్మ దేవా
tef_05691_01777936794	అంటే కొండ పైకెక్కి చూడాలని కాదు
tef_02828_01591137227	దానస్వభావము కలిగి ఉంటారు
tef_01908_01305009076	వాటిని నేను తిరిగి ఎలా చెప్పగలను
tef_05691_00803251066	ఇవి తప్ప ఆమె సాహిత్యం నేడు అలభ్యం
tef_05691_00825254492	అతి పొడవైన పాము  అనకొండ
tef_03689_00365673012	రైలు వేగం గంటకు సరాసరిన ముప్పై నాలుగు కిలో మీటర్లు
tef_06625_01998819848	మండల పరిషత్తు ప్రాధమిక పాఠశాల
tef_09281_00833340572	ఆ అధికారి ప్రాంతీయ ప్రభుత్వానికి అధినేత
tef_05691_00746869808	ఇండియా ఎ హిస్టరీ
tef_01033_01184460182	వారు ప్రయాణానికి ఏనుగులను ఉపయోగించేవారు\n
tef_01908_00350918182	పాండవులు మహాప్రస్థానం ప్రారంభించారు
tef_05705_01257628517	హైద్రాబాదు ఆంధ్ర సారస్వత పరిషత్తు
tef_01908_00569953462	దాంతో సహచరులు ఆయనపై తిరగబడ్డారు
tef_04261_01489750102	వీటికి ఉద్దులు అనే పేరు కూడ వున్నది
tef_05705_01991605993	ఈద్ నమాజ్ కు తయారు కావడం
tef_05994_00969556235	ఆ సినిమా బాగా ఆడలేదు
tef_06869_00911725058	అవన్నీ నాకు తెలుసు\n
tef_01033_01178071891	నముచిని గురించి వినిపిస్తాను\n
tef_09935_00442154809	వలయాకార కూడలిలో, మూడవ నిష్క్రమణ నుండి వెళ్ళండి
tef_07789_01818128534	దీనిని డాపిగ్ అంటారు
tef_06928_00336732755	చిత్తూరు తిరుపతి మార్గం ఇది ఒక చిన్న పల్లె
tef_04830_00124202358	చదువు మీద శ్రద్ద చూపించే వారు తక్కువ
tef_03910_00489795956	ఇక్కడ అనేక పురాతనమైన ఆలయాలు ఉన్నాయి
tef_05691_01591801509	దీని అధిపతి రామ్ గోపాల్ వర్మ
tef_04261_01227515447	భాగస్వాములు అనుకూలురై శ్రమిస్తారు
tef_04830_01479752675	కత్తిసాము గుర్రపు స్వారీ చేసేది
tef_05705_01089167837	తెలుగు గజల్ గాయకుడు గజల్ శ్రీనివాస్
tef_01033_00260485109	ముఖ్యంగా నాటకాలమీద ఆయనకు ఎక్కువమక్కువ\n
tef_04261_00744059448	చివరికి శ్రీహరి తనను మారుస్తాడు
tef_02828_00044289907	ప్రధాన పంటలు మామిడి మరియు బెల్లం
tef_07789_00636091952	ఈయన కృష్ణా మండల నివాసి
tef_04261_00527961628	మతంగ మహర్షి సంతానం మూల మాదిగలు
tef_05181_00397871868	ఆ వ్యాసాన్ని తొలగింపు కొరకు విజ్ఞప్తి చేసాను\n
tef_05994_01927482733	ఆశ దయాగుణమును నాశనము చేస్తుంది
tef_01033_01532871666	ది టైమ్స్ ఆఫ్ ఇండియా\n
tef_03910_01875630022	జ్ఞానంగల పులస్త్య మహర్షి యొక్క మనవడు
tef_08712_00683344887	క్రికెట్ అంటే మహా ఇష్టం
tef_09935_00208245798	వలయాకార కూడలిలో, నాలుగవ నిష్క్రమణ నుండి వెళ్ళండి
tef_06625_01110668864	పురోహితునికి సాధారణమైన పేరు వశిష్ఠుడు
tef_01908_00570229938	కాటన్ ఇంగ్లండు వెళ్ళిపోయాడు
tef_01908_01715467441	సావిత్రి యమధర్మరాజుని వెంబడించింది
tef_08318_00429062039	దారిలో శివుడు తుఫాను తెప్పిస్తాడు
tef_06566_00555417377	నేను సోనీ తిరిగి ఏం నా పునరుద్ధరణ కోసం
tef_04261_00794914682	వేరుశనగ  రసాయనిక ఎరువులు వేసి విత్తుట
tef_06869_00390394753	ఇంద్రుడు రెండు పర్లాంగుల దూరంలో పడెను\n
tef_01908_01767772276	ది టైమ్స్ ఆఫ్ ఇండియా
tef_01033_00876904856	కిషన్ పట్నాయక్ సాంఘిక నాయకుడు\n
tef_08318_01617392122	జిల్లా పరిషత్ బాలికల ఉన్నత పాఠశాల నాలుగు
tef_08712_01014352541	పండ్లు బాగా తీయగా ఉంటాయి
tef_08664_00479649260	వాటి గింజల నుండి తైలమును దీసెదరు
tef_01033_00797780404	పచ్చ కర్పూరం కుంకుమ పువ్వు మిఠాయి రంగు
tef_02828_02035670088	స్వర్గలోకమును చేరడానికి నిచ్చెన వంటిది\n
tef_03689_01229386323	పండ్లు బాగా తీయగా ఉంటాయి
tef_06625_01136519442	ఉలవ చారు  ఉలవలతో చేసే సూప్
tef_04830_01369883908	ఆమెది కన్నీళ్లమయమైన బాల్యం
tef_08318_01208512041	మొక్షమార్గముకు అదే తొలిమెట్టు
tef_05691_01234454062	తల్లితో అభిప్రాయ బేధములు ఉంటాయి
tef_06566_00885005806	ఆకులు గుండ్రముగా ఐదు తమ్మెలేర్పడియుండును\n
tef_01908_01019765803	అడుగున స్త్రీ పుష్పములు
tef_01908_01275611859	బనర్సి గాకేశ్తో ముకర్జీ
tef_03689_00371615995	దానికి ముందు ఒక విభిన్నమైన విధానం ఉండేది
tef_06008_01786892931	కాకతీయులు నిర్మించిన ఎన్నో కట్టడాలు జిల్లాలో ఉన్నాయి
tef_06625_00319951624	గృహాల సంఖ్య రెండు వందలు డెబ్బై
tef_05691_01257511244	ఈ నేపథ్యంలో వెయ్యి ఏడు వందలు నలభై తొమ్మిదిలో షాహూజీ మరణించాడు
tef_05691_00949003219	ఆ వ్యత్యాసాన్ని మనుషులు పాటించాలి
tef_06008_00302049226	ప్రధాన పంటలు మొక్కజొన్న చెరకు మరియు పసుపు
tef_06008_01593551060	అతని ర్యాంకు కూడా వృద్ది చెందుతుంది
tef_07789_02029339845	కోపంతో కాళ్ళను నేలకు తన్నాడు
tef_04830_01988183773	వీరు సోషియాలజిలో బిఎ
tef_01908_01490284355	విరిగిన కాళ్ళు చేతుల విషయం అంతులేదు
tef_06566_01955906358	మౌనం ఆరోగ్య వృద్ధికి తోడ్పడుతుంది\n
tef_05691_01929072415	అది ఏడుగురు మహా మునులకు జన్మ ఇచ్చింది
tef_04830_02084270574	ఈ గ్రామానికి సిటీ బస్సుల సౌకర్యం ఉంది
tef_05181_00325849432	ఆయన కొన్ని పాటలకు సంగీతం కూడా సమకూర్చాడు\n
tef_04830_00382480291	మద్రాసు యూనివర్శిటీలో ఎంఏ
tef_05691_01974624135	పిన్ కోడ్ అయిదు వందలు ఇరవై మూడు రెండు వందలు అరవై ఒకటి
tef_06566_01029788621	సైమండ్స్ ఆడాల్సిన పరిస్థితి ఏర్పడింది
tef_08318_01735720805	ప్రతిగ్రామంలోనూ జాతీయ జెండా ఎగురవేశారు
tef_05484_01621311453	ఆ వ్రతము పన్నెండు సంవత్సరములు చేయవలెను
tef_09281_00465974075	సేనాధిపతులందరిలోనూ చాలా గొప్పవాడు
tef_05705_00626756407	థరడ్ వరల్డ్ నెట్వర్క్
tef_03689_00937782008	ఈ పరిశోధనా క్షేత్రం ఆచార్య రంగా వ్యవసాయ విశ్వవిద్యాయాలయం పరిధిలోకి వస్తుంది
tef_06566_01989917442	వినుడు వినుడు రామాయణ గాథా వినుడీ మనసారా\n
tef_05691_00542840619	దీనికి వయసుతో సంభందం లేదు
tef_08318_00206956684	ఆగ్నేయదిశలో పర్వతాలు మరియు లోయలు ఉన్నాయి
tef_04261_00686495097	గడిచిన ఐదు సంవత్సరాలలో సుమారు ఆరు వందల మంది
tef_05691_00483192603	పిన్ కోడ్ అయిదు లక్షలు తొమ్మిది వెలు మూడు వందలు ఇరవై ఒకటి
tef_06625_00244004516	మరిన్ని వివరాలకు వికీపీడియా తొలగింపు పద్ధతి చూడండి
tef_06625_01126751967	ఇక అయోమయ నివృత్తి పేజీకి ప్రకాశరావు
tef_06869_01286215652	తాను చనిపోయితినా వేశ్యలందరు పలవించెదరు
tef_01908_00874603738	మాచ్ పూర్తిగా అమ్ముడు పోయింది
tef_04213_01638313310	ఈయన తెలుగు భాష లో మొట్ట మొదటి నవలా రచయిత
tef_05691_01531475398	వర్షోపలము అనగా వడగల్లు
tef_01908_00031220048	వీటిలో పట్నం పట్టణానికి రూపాంతరం
tef_05705_01188312561	ఆయన నిజాంఉల్ముల్క్ రెండవ కుమారుడు
tef_04261_01267835822	అంతర్జాలం మీద ఆంగ్లం ఆధిక్యత కలిగి ఉంది
tef_01033_00541817578	పిన్ కోడ్ అయిదు వందల ముప్పై మూడు రెండు వందల ఎనభై ఎనిమిది
tef_04261_01451046306	ఇదంతా చెలం గొడవ
tef_01908_00963626013	ఇది మూడాశ్వాసాల ప్రబంధం
tef_05994_00821586397	ఇది వంద సెంటీమీటర్ ల వరకు ఉండవచ్చును
tef_09935_01076407626	మీ గమ్యస్థానం ఎడమవైపున ఉంది.
tef_08712_01813527559	హైదరాబాద్ నగరం నుండి వంద యాభై కిమీదూరంలో ఉంది
tef_06625_01883783708	పెద్ద సెట్టింగులు లేవు
tef_08712_00860336164	ఇట్టిదానిని క్షిప్తము అందుము
tef_06869_00187797557	అతడి లక్షణములు ఇంద్రియములకు గోచరించవు\n
tef_09935_02146574641	వెంటనే కుడివైపుకు వెళ్ళండి
tef_06566_01708404919	మా ఊరు అని వ్రాయడం కంటే ఈ ఊరిలో అని వ్రాయడం బాగుంటుంది
tef_05705_01285006465	ఆయన కాలంలోనే బాంబు తయారయింది
tef_05691_00725798315	పొందగోరు జనులు నిన్ను ఏ విధంగా తలుస్తారు
tef_05994_00662494534	సావనీర్స్ ప్రచురణకోసం కూడా చర్చిస్తారు
tef_05691_00110454894	పిన్ కోడ్ అయిదు లక్షలు ఎనిమిది వెలు రెండు వందలు నలభై ఎనిమిది
tef_08318_01594227710	దీనిలో ఒక ధర్మసూత్రం ఉంది
tef_05994_00292256963	ఎక్కడంటే అక్కడ నర్తించడం కుదరదు
tef_04213_00328970336	ఎన్నో సినిమాలకు పాటలు మాటలు రాసాడు
tef_01908_01643655377	అనే మకుటంతో వెలువడింది
tef_04261_00337880731	ప్రస్తుతం ఈ మంచె లు చూడడానికి కూడా లేవు
tef_05484_01026956053	కానీ విజయవాడ అనే పేరే ఎక్కువగా వాడుకలో ఉంది కనుక అదే వాడాలి
tef_04261_00327142150	గృహాల సంఖ్య మూడు వందలు ఎనభై తొమ్మిది
tef_04213_01698519545	ఊరంతా ఈ కోలా హలంలో మునిగి పోతారు
tef_08664_01594412687	ఆ జాబితా చూడడానికి నా వీక్షణ జాబితా నొక్కితే సరిపోతుంది\n
tef_01908_00579170745	సుఖ ప్రధమైన నిద్ర కలుగుతుంది
tef_04830_01799575168	మిత్రుల సోదరుల సహాయ సహకారాలు అందడం కష్టం
tef_04213_01078259474	ఇద్దరూ టెన్నిస్ క్రీడాకారులే
tef_03689_00945979032	ఈ గ్రామము ఆత్మకూరు నుండి ఎనిమిది కిలో మీటర్లు
tef_06625_00711159361	అతని సమాధి బొవా వై  అను రాజధానిలో ఉన్నది
tef_05691_00478131016	రెండు బాధలున్న వాడితొ చెప్పుకున్నట్టు
tef_03910_00377714560	చేపల కోసం గాలిస్తాడు
tef_09935_00628856979	పడవలో వెళ్ళండి
tef_04830_01244036490	ఇది సహజంగా సుల్తానులకు లాభించింది
tef_05691_01210906423	యొక్క వ్యాఖ్యాన సహిత రూపం
tef_04261_00534639041	దూరంలో వీరాపురం ఉంది
tef_06625_00493602021	కరివేప ఆకుని ఇంగ్లీషులో  అని పిలుస్తారు
tef_04830_01192475201	నారి తరఫునే పోరాడాడు
tef_07789_00165091855	దీనిని పదకొండువ శతాబ్దంలో చోళులు నిర్మించారు
tef_08318_00586560177	విడిచిపెట్టు అని కోరినా వదలడు
tef_05181_01551481020	శ్రీకాళహస్తి మరియు నెల్లూరు మధ్యన ఉన్న ప్రముఖ పురాతన దేవాలయము ఇది ఒక్కటే\n
tef_05705_00206561879	ఇప్పటి జిల్లా పరిషత్ అధ్యక్షుడు రామచంద్రా రెడ్డి దీనికి శంఖుస్థాపన చేసినాడు
tef_01908_00310413596	దేశంలోని పందొమ్మిది పులుల అభయారణ్యాలలో ఇది ఒకటి
tef_05705_01092846481	ఇంక నిశ్చింతంగా పైలోకాలు చేరుకుంటాను
tef_08318_00427275464	వీరిలో పురుషుల శాతం యాభై ఒకటి% స్త్రీల శాతం నలభై తొమ్మిది%
tef_07789_01154167741	ఇది ప్రతిభావారి తొలి చిత్రం
tef_03910_00677497705	రెండు తూములను ఇద్దుము అంటారు
tef_06869_01619903651	దీనికి పెద్దగా స్పందన రాలేదు\n
tef_08664_01914398055	సోమవారం గ్రామోత్సవం నిర్వహించినారు\n
tef_09935_01736735959	నూట యాభై గజాలలో
tef_01908_00847902578	వీరికిగల శరీరాకృతి విశదీకరింపబడలేదు
tef_06869_01113780980	ఇతర పద్ధతుల్లో అవుటవడం అరుదు\n
tef_06566_01287522822	ప్రధాన పరీక్షలు టర్మ్ చివరలో ఉంటాయి\n
tef_06625_00414325538	ద్రౌవది వస్త్రాపహరణం వెయ్యి ఎనిమిది వందలు ఎనభై రెండు ముద్రితం
tef_03910_01111364408	ఈ కింది సందర్భాలలో కూడా వీటిని వాడవచ్చు
tef_04830_00721513645	వీనిలో విస్తారము తీగలే
tef_06625_00761600880	భారతదేశము అంతా పాదయాత్ర చేశారు
tef_06869_01250973068	ఓ వారం తరువాత తిరిగి రండి\n
tef_01908_01511310349	నీకు నమస్కరిస్తున్నాను నా మాట వినండి
tef_05181_01732237284	ఈ పేజీ ప్రయోగశాల లో ఓ శీర్షిక పెట్టి చూడండి\n
tef_01033_01472056760	జాతీయ నాయకులెందరో చూచి ఆనందించారు\n
tef_08318_01537727537	మొండి వాళ్ల గురించి వాడె సామెత
tef_01033_00835105191	పిన్ కోడ్ అయిదు లక్షల ఎనిమిది వేల మూడు వందల డెబ్బై ఆరు
tef_06869_02102484925	సరస్వతి నిలయంగా పేరు గాంచింది\n
tef_08712_00672632628	కానీ వెయ్యి తొమ్మిది వందలు తొంభై ఏడులో వైదొలిగింది
tef_04213_02068326449	నల్లేరు తీగ చూర్ణం రెండు భాగాలు గ్రహించాలి
tef_05691_00557760083	ఈ ఊరి జనాభా సుమారు వెయ్యి ఆరు వందలు
tef_05181_00926745960	అమెరికాలో ఇలాంటి నీటిని అందించే ఐదు నగరాలలో న్యూయార్క్ నగరం ఒకటి
tef_05691_01065571955	ఇంట్లో పరిస్థితులను అర్ధం చేసుకొంటుంది
tef_03910_01184829049	ఇది విండో నిర్వాహకాన్ని వినియోగిస్తుంది
tef_05691_01472505428	కూడా పూర్తి చేశాడు
tef_08664_00390957165	దేవా గారి చర్చ పేజీలో ఉంది
tef_06566_01168640252	ఈ గ్రామంలో తొమ్మిది గుట్టలు ఉన్నాయి\n
tef_06625_01007057245	భారత దేశము యొక్క ఆంధ్ర ప్రదేశ్ రాష్ట్రము లోని ఒక పట్టణము మరియు జిల్లా
tef_05691_01857864737	పిన్ కోడ్  అయిదు లక్షలు అయిదు వెలు నాలుగు వందలు ఇరవై అయిదు
tef_05484_00938121023	అతన్ని తన సహాయకునిగా పెట్టుకున్నాడు
tef_05691_01700419520	ఈమె నోయిడా యూనివర్సిటీలో పనిచేస్తున్నారు
tef_04830_00081153026	వీటివలనే వ్యాకరణము పుట్టెనని చెప్పుదురు
tef_04213_01365396627	ఆ తర్వాత గాయాలతో అతను మరణించాడు
tef_05994_00728707411	దాని బాయిలర్ లో దోషం కనబడింది
tef_01908_01648285600	ఇతర దేశాలలో మరొక రోజు జరుపుకుంటున్నారు
tef_05705_00666136860	తరచు రాజమండ్రి నుండిబస్సు సౌకర్యం ఉన్నది
tef_07789_00668614175	భాష మాత్రం సమకాలీనంగా మార్చబడింది
tef_06869_01006621033	రేగు పళ్ళకు రకరకాల పేర్లున్నాయి
tef_05994_01325619452	ఫ్లోరా ఆఫ్ న్యూజీల్యాండ్ భాగం  గ్రాసెస్
tef_06008_00733675097	అతడు ఇంటికి వచ్చేసరికి భార్య ఇంట్లో లేదు
tef_01908_01152290379	మొఘల్ చక్రవర్తి షాజహాన్ కు నాయనమ్మ
tef_01908_00304938238	పేదల పక్షాన ఉచితంగా వాదించేవారు
tef_05484_00115852597	వారిగురించి సప్తశతీ గ్రంథంలో వుంది
tef_08318_00970046036	ఈ ఊరు చారిత్రిక ప్రాధాన్యం గలది
tef_01908_02103912100	ఆమెది కన్నీళ్లమయమైన బాల్యం
tef_01908_01242766400	కాబట్టి కర్మ ఫలితాన్ని వదిలేవాడే త్యాగి
tef_01908_00066446272	గొంతుకపోక  గొంతునబడి
tef_05994_02100768396	అంతర్జాతీయ అధికారిక వెబ్ సైటు
tef_08318_00006454612	అతి పిన్న వయస్సులోనే చనిపోయారు
tef_05994_01531511915	ఇవి ఆకుల కంటె పొడుగగా నున్నవి
tef_04830_01749526999	వాటి యొక్క పరిమాణం ఒక మిల్లీమీటరు
tef_03689_01552564351	తగు మాత్రం పండించు కునే వారు
tef_06625_00029388982	ఈ ఊరి జనాభా సుమారు ఐదు వేలు
tef_06625_01303151230	జిల్లకు బీజపూర్ కేంద్రంగా చేయబడింది
tef_07789_00388188041	అనంత పద్మనాభుడి ఆలయం అత్యంత పురాతనమైనది
tef_05705_00099927136	ఏ పని చేసినా దాని ఫలితం ఆత్మకు దక్కదు
tef_05484_01654078163	అది అప్పటి పరిస్థితిని బట్టి ఉంటుంది
tef_05994_01255511417	కుటుంబము కొరకు ఇకనైనా పాపము చేయను
tef_05994_00279272879	పుప్పొడి తిత్తులు నాలుగు గదులు
tef_08318_01970810666	సురేశ్ రెడ్డి విడుదల చేశారు
tef_06869_00920847137	ఇది వంద ఎనిమిది వైష్ణవ దివ్యదేశాలలో ఒకటి\n
tef_01908_01395021701	ఆవుది సాత్త్విక స్వభావం
tef_06566_01613566361	ఇట్స్ ఫ్రీ టు బికమ్ ఏ మెంబర్\n
tef_07789_00711128695	ఈ పొర పోషకాలను పీల్చుకుంటుంది
tef_09281_00763339751	కలికి కోపం వచ్చింది
tef_04213_01076694825	అలాగే జగత్తు కూడా
tef_08318_01278956954	ఎలాంటి పన్నులు చెల్లించాల్సిన అవసరం లేదు
tef_04261_01073020017	ఊరిలో పరిశ్రమల పరంగా మంచి అభివృద్ది కలదు
tef_06566_01973894481	ప్రధాన పంటలు మొక్కజొన్న చెరకు మరియు పసుపు\n
tef_05994_00348666413	అని నిర్లక్ష్యంగా ప్రశ్నిస్తాడు
tef_06928_01056424038	వికీపీడియాలో మీ ఊరి బొమ్మలను అప్లోడు చేసినందుకు ధన్యవాదాలు
tef_01908_01029736131	వాని గింజల నుండి తైలమును దీసెదరు
tef_01908_00132638010	ఈ విగ్రహం పొడవు ఐదు అడుగులు
tef_04830_00736643951	పోలీసు కాల్పుల్లో ప్రజలు మరణించారు
tef_06928_00669155221	అదే మంచి ఆలోచన తరువాత లోడ్ చేయండి
tef_01908_01370979090	పర్యాటక ఆకర్షణలలో జాంగ్ జలపాతం ఒకటి
tef_04261_01124194757	ఈయనే అసఫ్ జాహీ పాలకులలో చివరివాడు
tef_05994_01439203700	అలా అవ్వడం వల్ల అది ఫ్లేసిడ్ అవుతుంది
tef_08318_01089285301	వారికి పొత్తికడుపు వద్ద కలసి యుంది
tef_06928_00318171821	ఇది కేవలం తెలుగు విజ్ఞాన సర్వస్వం మాత్రమే
tef_08318_01606876415	గడిచిన ఐదు సంవత్సరాలలో సుమారు ఆరు వందలు మంది
tef_01033_01895431110	దీని కేంద్రం ఢిల్లీ లో వున్నది\n
tef_08664_00300689353	వెలదులార ముదముమీర నలుగిడ రారే బృందంపధ్నాలుగు\n
tef_08318_00414720602	చెట్టు మొదలు బూడిద రంగులో ఉంటుంది
tef_05181_00393705788	వికీలో ఏదైనా సహాయము కొరకు తప్పకుండా అడగండి\n
tef_07789_00755308316	థర్డ్ వల్డ్ నెట్వర్క్
tef_08318_02099022911	మండల పరిషత్తు ప్రాథమిక పాఠశాల
tef_05691_00600151911	అక్షరజ్ఞానము కలిగి ఉండాలి
tef_05994_00926052714	అయినప్పటికీ ఈ సందేహానికి ఆధారం లేదు
tef_06869_00328015861	వానిమీద మంచి తప్పు మోపినారు\n
tef_08318_01781749081	నిజానికి మనము ఏది వదులుకోము
tef_05994_01035983918	క్రమంగా భూస్వాములు రాజ్యపాలన చేపట్టారు
tef_09935_01382029822	నిష్క్రమించండి
tef_03689_00804664449	కానీ గ్రామాలలో ఉండేవారికి తెలుసు
tef_03910_00805550070	ఒక్కొక్కసారి చెమట పూర్తిగా ఆగిపోతుంది
tef_05691_00762646639	పెద్ద సెట్టింగులు లేవు
tef_07789_01184163633	ఆపాదించబడిన హోదా అన్ని సమాజాల్లో ఉన్నాయి
tef_05994_00420040606	విడదీయటం అతివేగంగా జరుగుతుంది
tef_05994_01132588572	వినాయకునికే ఆధిపత్యము లభించినది
tef_04830_00471999237	పిన్ కోడ్ అయిదు లక్షలు తొమ్మిది వేలు వంద ఇరవై ఎనిమిది
tef_07789_01926228088	అయోధ్యను సాకేతపురమని కూడా అంటారు
tef_06008_01520566776	వాటిలో మంచిపాటలు ఎన్నో ఎన్నెన్నో ఉన్నాయి
tef_09935_00790531206	అయిదు వందల మీటర్లలో
tef_06008_00246740003	ఈ ఆవరణకు ఎదురుగా మరొక గోపురమున్నది
tef_01033_01744934848	ఆ సమస్యలను నవల లోతుగా చర్చిస్తుంది\n
tef_04213_01620583066	చైత్ర మాసంలో పౌర్ణమి నుండి పది రోజులు బ్రహ్మోత్సవాలు జరుగుతాయి
