file_name,transcription,duration
tef_09281_00833340572.wav,ఆ అధికారి ప్రాంతీయ ప్రభుత్వానికి అధినేత,5.632
tef_05691_00746869808.wav,ఇండియా ఎ హిస్టరీ,3.243
tef_01033_01184460182.wav,వారు ప్రయాణానికి ఏనుగులను ఉపయోగించేవారు\n,4.096
tef_01908_00350918182.wav,పాండవులు మహాప్రస్థానం ప్రారంభించారు,4.608
tef_05705_01257628517.wav,హైద్రాబాదు ఆంధ్ర సారస్వత పరిషత్తు,4.437
tef_01908_00569953462.wav,దాంతో సహచరులు ఆయనపై తిరగబడ్డారు,5.291
tef_04261_01489750102.wav,వీటికి ఉద్దులు అనే పేరు కూడ వున్నది,2.816
tef_05705_01991605993.wav,ఈద్ నమాజ్ కు తయారు కావడం,3.669
tef_05994_00969556235.wav,ఆ సినిమా బాగా ఆడలేదు,3.925
tef_06869_00911725058.wav,అవన్నీ నాకు తెలుసు\n,3.072
tef_01033_01178071891.wav,నముచిని గురించి వినిపిస్తాను\n,3.499
tef_09935_00442154809.wav,"వలయాకార కూడలిలో, మూడవ నిష్క్రమణ నుండి వెళ్ళండి",5.035
tef_07789_01818128534.wav,దీనిని డాపిగ్ అంటారు,3.413
tef_06928_00336732755.wav,చిత్తూరు తిరుపతి మార్గం ఇది ఒక చిన్న పల్లె,6.059
tef_04830_00124202358.wav,చదువు మీద శ్రద్ద చూపించే వారు తక్కువ,3.072
tef_03910_00489795956.wav,ఇక్కడ అనేక పురాతనమైన ఆలయాలు ఉన్నాయి,5.205
tef_05691_01591801509.wav,దీని అధిపతి రామ్ గోపాల్ వర్మ,3.584
tef_04261_01227515447.wav,భాగస్వాములు అనుకూలురై శ్రమిస్తారు,3.328
tef_04830_01479752675.wav,కత్తిసాము గుర్రపు స్వారీ చేసేది,2.475
tef_05705_01089167837.wav,తెలుగు గజల్ గాయకుడు గజల్ శ్రీనివాస్,4.693
tef_01033_00260485109.wav,ముఖ్యంగా నాటకాలమీద ఆయనకు ఎక్కువమక్కువ\n,5.376
tef_04261_00744059448.wav,చివరికి శ్రీహరి తనను మారుస్తాడు,2.56
tef_02828_00044289907.wav,ప్రధాన పంటలు మామిడి మరియు బెల్లం,4.096
tef_07789_00636091952.wav,ఈయన కృష్ణా మండల నివాసి,2.645
tef_04261_00527961628.wav,మతంగ మహర్షి సంతానం మూల మాదిగలు,2.987
tef_05181_00397871868.wav,ఆ వ్యాసాన్ని తొలగింపు కొరకు విజ్ఞప్తి చేసాను\n,3.584
tef_05994_01927482733.wav,ఆశ దయాగుణమును నాశనము చేస్తుంది,5.376
tef_01033_01532871666.wav,ది టైమ్స్ ఆఫ్ ఇండియా\n,2.731
tef_03910_01875630022.wav,జ్ఞానంగల పులస్త్య మహర్షి యొక్క మనవడు,5.376
tef_08712_00683344887.wav,క్రికెట్ అంటే మహా ఇష్టం,3.243
tef_09935_00208245798.wav,"వలయాకార కూడలిలో, నాలుగవ నిష్క్రమణ నుండి వెళ్ళండి",8.021
tef_06625_01110668864.wav,పురోహితునికి సాధారణమైన పేరు వశిష్ఠుడు,3.072
tef_01908_00570229938.wav,కాటన్ ఇంగ్లండు వెళ్ళిపోయాడు,3.669
tef_01908_01715467441.wav,సావిత్రి యమధర్మరాజుని వెంబడించింది,4.352
tef_08318_00429062039.wav,దారిలో శివుడు తుఫాను తెప్పిస్తాడు,2.901
tef_06566_00555417377.wav,నేను సోనీ తిరిగి ఏం నా పునరుద్ధరణ కోసం,5.035
tef_04261_00794914682.wav,వేరుశనగ  రసాయనిక ఎరువులు వేసి విత్తుట,3.243
tef_06869_00390394753.wav,ఇంద్రుడు రెండు పర్లాంగుల దూరంలో పడెను\n,4.096
tef_01908_01767772276.wav,ది టైమ్స్ ఆఫ్ ఇండియా,2.987
tef_01033_00876904856.wav,కిషన్ పట్నాయక్ సాంఘిక నాయకుడు\n,3.755
tef_08318_01617392122.wav,జిల్లా పరిషత్ బాలికల ఉన్నత పాఠశాల నాలుగు,3.499
tef_08712_01014352541.wav,పండ్లు బాగా తీయగా ఉంటాయి,2.901
tef_08664_00479649260.wav,వాటి గింజల నుండి తైలమును దీసెదరు,5.205
tef_01033_00797780404.wav,పచ్చ కర్పూరం కుంకుమ పువ్వు మిఠాయి రంగు,4.352
tef_02828_02035670088.wav,స్వర్గలోకమును చేరడానికి నిచ్చెన వంటిది\n,4.523
tef_03689_01229386323.wav,పండ్లు బాగా తీయగా ఉంటాయి,4.011
tef_06625_01136519442.wav,ఉలవ చారు  ఉలవలతో చేసే సూప్,3.413
tef_04830_01369883908.wav,ఆమెది కన్నీళ్లమయమైన బాల్యం,3.157
tef_08318_01208512041.wav,మొక్షమార్గముకు అదే తొలిమెట్టు,2.816
tef_05691_01234454062.wav,తల్లితో అభిప్రాయ బేధములు ఉంటాయి,4.181
tef_06566_00885005806.wav,ఆకులు గుండ్రముగా ఐదు తమ్మెలేర్పడియుండును\n,3.413
tef_01908_01019765803.wav,అడుగున స్త్రీ పుష్పములు,4.181
tef_01908_01275611859.wav,బనర్సి గాకేశ్తో ముకర్జీ,2.56
tef_03689_00371615995.wav,దానికి ముందు ఒక విభిన్నమైన విధానం ఉండేది,4.608
tef_06008_01786892931.wav,కాకతీయులు నిర్మించిన ఎన్నో కట్టడాలు జిల్లాలో ఉన్నాయి,5.376
tef_06625_00319951624.wav,గృహాల సంఖ్య రెండు వందలు డెబ్బై,2.731
tef_05691_01257511244.wav,ఈ నేపథ్యంలో వెయ్యి ఏడు వందలు నలభై తొమ్మిదిలో షాహూజీ మరణించాడు,6.144
tef_05691_00949003219.wav,ఆ వ్యత్యాసాన్ని మనుషులు పాటించాలి,4.608
tef_06008_00302049226.wav,ప్రధాన పంటలు మొక్కజొన్న చెరకు మరియు పసుపు,8.533
tef_06008_01593551060.wav,అతని ర్యాంకు కూడా వృద్ది చెందుతుంది,3.413
tef_07789_02029339845.wav,కోపంతో కాళ్ళను నేలకు తన్నాడు,2.816
tef_04830_01988183773.wav,వీరు సోషియాలజిలో బిఎ,2.56
tef_01908_01490284355.wav,విరిగిన కాళ్ళు చేతుల విషయం అంతులేదు,5.376
tef_06566_01955906358.wav,మౌనం ఆరోగ్య వృద్ధికి తోడ్పడుతుంది\n,3.072
tef_05691_01929072415.wav,అది ఏడుగురు మహా మునులకు జన్మ ఇచ్చింది,5.035
tef_04830_02084270574.wav,ఈ గ్రామానికి సిటీ బస్సుల సౌకర్యం ఉంది,3.669
tef_05181_00325849432.wav,ఆయన కొన్ని పాటలకు సంగీతం కూడా సమకూర్చాడు\n,4.011
tef_04830_00382480291.wav,మద్రాసు యూనివర్శిటీలో ఎంఏ,2.219
tef_05691_01974624135.wav,పిన్ కోడ్ అయిదు వందలు ఇరవై మూడు రెండు వందలు అరవై ఒకటి,6.571
tef_06566_01029788621.wav,సైమండ్స్ ఆడాల్సిన పరిస్థితి ఏర్పడింది,3.669
tef_08318_01735720805.wav,ప్రతిగ్రామంలోనూ జాతీయ జెండా ఎగురవేశారు,3.584
tef_05484_01621311453.wav,ఆ వ్రతము పన్నెండు సంవత్సరములు చేయవలెను,3.413
tef_09281_00465974075.wav,సేనాధిపతులందరిలోనూ చాలా గొప్పవాడు,4.437
tef_05705_00626756407.wav,థరడ్ వరల్డ్ నెట్వర్క్,4.096
tef_03689_00937782008.wav,ఈ పరిశోధనా క్షేత్రం ఆచార్య రంగా వ్యవసాయ విశ్వవిద్యాయాలయం పరిధిలోకి వస్తుంది,9.045
tef_06566_01989917442.wav,వినుడు వినుడు రామాయణ గాథా వినుడీ మనసారా\n,4.011
tef_05691_00542840619.wav,దీనికి వయసుతో సంభందం లేదు,8.277
tef_08318_00206956684.wav,ఆగ్నేయదిశలో పర్వతాలు మరియు లోయలు ఉన్నాయి,4.096
tef_04261_00686495097.wav,గడిచిన ఐదు సంవత్సరాలలో సుమారు ఆరు వందల మంది,3.84
tef_05691_00483192603.wav,పిన్ కోడ్ అయిదు లక్షలు తొమ్మిది వెలు మూడు వందలు ఇరవై ఒకటి,5.973
tef_06625_00244004516.wav,మరిన్ని వివరాలకు వికీపీడియా తొలగింపు పద్ధతి చూడండి,3.499
tef_06625_01126751967.wav,ఇక అయోమయ నివృత్తి పేజీకి ప్రకాశరావు,2.901
tef_06869_01286215652.wav,తాను చనిపోయితినా వేశ్యలందరు పలవించెదరు,5.973
tef_01908_00874603738.wav,మాచ్ పూర్తిగా అమ్ముడు పోయింది,3.413
tef_04213_01638313310.wav,ఈయన తెలుగు భాష లో మొట్ట మొదటి నవలా రచయిత,3.584
tef_05691_01531475398.wav,వర్షోపలము అనగా వడగల్లు,4.096
tef_01908_00031220048.wav,వీటిలో పట్నం పట్టణానికి రూపాంతరం,3.84
tef_05705_01188312561.wav,ఆయన నిజాంఉల్ముల్క్ రెండవ కుమారుడు,4.267
tef_04261_01267835822.wav,అంతర్జాలం మీద ఆంగ్లం ఆధిక్యత కలిగి ఉంది,3.755
tef_01033_00541817578.wav,పిన్ కోడ్ అయిదు వందల ముప్పై మూడు రెండు వందల ఎనభై ఎనిమిది,6.144
tef_04261_01451046306.wav,ఇదంతా చెలం గొడవ,2.048
tef_01908_00963626013.wav,ఇది మూడాశ్వాసాల ప్రబంధం,4.267
tef_05994_00821586397.wav,ఇది వంద సెంటీమీటర్ ల వరకు ఉండవచ్చును,5.205
tef_09935_01076407626.wav,మీ గమ్యస్థానం ఎడమవైపున ఉంది.,3.925
tef_08712_01813527559.wav,హైదరాబాద్ నగరం నుండి వంద యాభై కిమీదూరంలో ఉంది,5.291
tef_06625_01883783708.wav,పెద్ద సెట్టింగులు లేవు,2.048
tef_08712_00860336164.wav,ఇట్టిదానిని క్షిప్తము అందుము,3.84
tef_06869_00187797557.wav,అతడి లక్షణములు ఇంద్రియములకు గోచరించవు\n,5.717
tef_09935_02146574641.wav,వెంటనే కుడివైపుకు వెళ్ళండి,3.413
tef_06566_01708404919.wav,మా ఊరు అని వ్రాయడం కంటే ఈ ఊరిలో అని వ్రాయడం బాగుంటుంది,5.035
tef_05705_01285006465.wav,ఆయన కాలంలోనే బాంబు తయారయింది,4.949
tef_05691_00725798315.wav,పొందగోరు జనులు నిన్ను ఏ విధంగా తలుస్తారు,5.547
tef_05994_00662494534.wav,సావనీర్స్ ప్రచురణకోసం కూడా చర్చిస్తారు,5.632
tef_05691_00110454894.wav,పిన్ కోడ్ అయిదు లక్షలు ఎనిమిది వెలు రెండు వందలు నలభై ఎనిమిది,8.192
tef_08318_01594227710.wav,దీనిలో ఒక ధర్మసూత్రం ఉంది,2.304
tef_05994_00292256963.wav,ఎక్కడంటే అక్కడ నర్తించడం కుదరదు,4.864
tef_04213_00328970336.wav,ఎన్నో సినిమాలకు పాటలు మాటలు రాసాడు,5.205
tef_01908_01643655377.wav,అనే మకుటంతో వెలువడింది,3.84
tef_04261_00337880731.wav,ప్రస్తుతం ఈ మంచె లు చూడడానికి కూడా లేవు,3.669
tef_05484_01026956053.wav,కానీ విజయవాడ అనే పేరే ఎక్కువగా వాడుకలో ఉంది కనుక అదే వాడాలి,5.035
tef_04261_00327142150.wav,గృహాల సంఖ్య మూడు వందలు ఎనభై తొమ్మిది,3.072
tef_04213_01698519545.wav,ఊరంతా ఈ కోలా హలంలో మునిగి పోతారు,5.035
tef_08664_01594412687.wav,ఆ జాబితా చూడడానికి నా వీక్షణ జాబితా నొక్కితే సరిపోతుంది\n,6.144
tef_01908_00579170745.wav,సుఖ ప్రధమైన నిద్ర కలుగుతుంది,3.413
tef_04830_01799575168.wav,మిత్రుల సోదరుల సహాయ సహకారాలు అందడం కష్టం,5.035
tef_04213_01078259474.wav,ఇద్దరూ టెన్నిస్ క్రీడాకారులే,2.987
tef_03689_00945979032.wav,ఈ గ్రామము ఆత్మకూరు నుండి ఎనిమిది కిలో మీటర్లు,6.059
tef_06625_00711159361.wav,అతని సమాధి బొవా వై  అను రాజధానిలో ఉన్నది,3.072
tef_05691_00478131016.wav,రెండు బాధలున్న వాడితొ చెప్పుకున్నట్టు,4.693
tef_03910_00377714560.wav,చేపల కోసం గాలిస్తాడు,3.755
tef_09935_00628856979.wav,పడవలో వెళ్ళండి,2.56
tef_04830_01244036490.wav,ఇది సహజంగా సుల్తానులకు లాభించింది,3.669
tef_05691_01210906423.wav,యొక్క వ్యాఖ్యాన సహిత రూపం,3.84
tef_04261_00534639041.wav,దూరంలో వీరాపురం ఉంది,2.389
tef_06625_00493602021.wav,కరివేప ఆకుని ఇంగ్లీషులో  అని పిలుస్తారు,3.328
tef_04830_01192475201.wav,నారి తరఫునే పోరాడాడు,2.475
tef_07789_00165091855.wav,దీనిని పదకొండువ శతాబ్దంలో చోళులు నిర్మించారు,3.499
tef_08318_00586560177.wav,విడిచిపెట్టు అని కోరినా వదలడు,2.475
tef_05181_01551481020.wav,శ్రీకాళహస్తి మరియు నెల్లూరు మధ్యన ఉన్న ప్రముఖ పురాతన దేవాలయము ఇది ఒక్కటే\n,5.888
tef_05705_00206561879.wav,ఇప్పటి జిల్లా పరిషత్ అధ్యక్షుడు రామచంద్రా రెడ్డి దీనికి శంఖుస్థాపన చేసినాడు,6.571
tef_01908_00310413596.wav,దేశంలోని పందొమ్మిది పులుల అభయారణ్యాలలో ఇది ఒకటి,4.523
tef_05705_01092846481.wav,ఇంక నిశ్చింతంగా పైలోకాలు చేరుకుంటాను,4.608
tef_08318_00427275464.wav,వీరిలో పురుషుల శాతం యాభై ఒకటి% స్త్రీల శాతం నలభై తొమ్మిది%,4.352
tef_07789_01154167741.wav,ఇది ప్రతిభావారి తొలి చిత్రం,2.56
tef_03910_00677497705.wav,రెండు తూములను ఇద్దుము అంటారు,4.693
tef_06869_01619903651.wav,దీనికి పెద్దగా స్పందన రాలేదు\n,3.413
tef_08664_01914398055.wav,సోమవారం గ్రామోత్సవం నిర్వహించినారు\n,6.571
tef_09935_01736735959.wav,నూట యాభై గజాలలో,3.157
tef_01908_00847902578.wav,వీరికిగల శరీరాకృతి విశదీకరింపబడలేదు,4.608
tef_06869_01113780980.wav,ఇతర పద్ధతుల్లో అవుటవడం అరుదు\n,4.096
tef_06566_01287522822.wav,ప్రధాన పరీక్షలు టర్మ్ చివరలో ఉంటాయి\n,3.328
tef_06625_00414325538.wav,ద్రౌవది వస్త్రాపహరణం వెయ్యి ఎనిమిది వందలు ఎనభై రెండు ముద్రితం,4.096
tef_03910_01111364408.wav,ఈ కింది సందర్భాలలో కూడా వీటిని వాడవచ్చు,5.12
tef_04830_00721513645.wav,వీనిలో విస్తారము తీగలే,2.56
tef_06625_00761600880.wav,భారతదేశము అంతా పాదయాత్ర చేశారు,2.987
tef_06869_01250973068.wav,ఓ వారం తరువాత తిరిగి రండి\n,4.267
tef_01908_01511310349.wav,నీకు నమస్కరిస్తున్నాను నా మాట వినండి,3.84
tef_05181_01732237284.wav,ఈ పేజీ ప్రయోగశాల లో ఓ శీర్షిక పెట్టి చూడండి\n,4.267
tef_01033_01472056760.wav,జాతీయ నాయకులెందరో చూచి ఆనందించారు\n,4.181
tef_08318_01537727537.wav,మొండి వాళ్ల గురించి వాడె సామెత,4.181
tef_01033_00835105191.wav,పిన్ కోడ్ అయిదు లక్షల ఎనిమిది వేల మూడు వందల డెబ్బై ఆరు,4.949
tef_06869_02102484925.wav,సరస్వతి నిలయంగా పేరు గాంచింది\n,4.352
tef_08712_00672632628.wav,కానీ వెయ్యి తొమ్మిది వందలు తొంభై ఏడులో వైదొలిగింది,4.608
tef_04213_02068326449.wav,నల్లేరు తీగ చూర్ణం రెండు భాగాలు గ్రహించాలి,3.925
tef_05691_00557760083.wav,ఈ ఊరి జనాభా సుమారు వెయ్యి ఆరు వందలు,4.864
tef_05181_00926745960.wav,అమెరికాలో ఇలాంటి నీటిని అందించే ఐదు నగరాలలో న్యూయార్క్ నగరం ఒకటి,5.717
tef_05691_01065571955.wav,ఇంట్లో పరిస్థితులను అర్ధం చేసుకొంటుంది,3.328
tef_03910_01184829049.wav,ఇది విండో నిర్వాహకాన్ని వినియోగిస్తుంది,5.205
tef_05691_01472505428.wav,కూడా పూర్తి చేశాడు,4.864
tef_08664_00390957165.wav,దేవా గారి చర్చ పేజీలో ఉంది,4.779
tef_06566_01168640252.wav,ఈ గ్రామంలో తొమ్మిది గుట్టలు ఉన్నాయి\n,2.987
tef_06625_01007057245.wav,భారత దేశము యొక్క ఆంధ్ర ప్రదేశ్ రాష్ట్రము లోని ఒక పట్టణము మరియు జిల్లా,4.352
tef_05691_01857864737.wav,పిన్ కోడ్  అయిదు లక్షలు అయిదు వెలు నాలుగు వందలు ఇరవై అయిదు,7.68
tef_05484_00938121023.wav,అతన్ని తన సహాయకునిగా పెట్టుకున్నాడు,3.413
tef_05691_01700419520.wav,ఈమె నోయిడా యూనివర్సిటీలో పనిచేస్తున్నారు,4.011
tef_04830_00081153026.wav,వీటివలనే వ్యాకరణము పుట్టెనని చెప్పుదురు,3.669
tef_04213_01365396627.wav,ఆ తర్వాత గాయాలతో అతను మరణించాడు,3.84
tef_05994_00728707411.wav,దాని బాయిలర్ లో దోషం కనబడింది,3.925
tef_01908_01648285600.wav,ఇతర దేశాలలో మరొక రోజు జరుపుకుంటున్నారు,4.181
tef_05705_00666136860.wav,తరచు రాజమండ్రి నుండిబస్సు సౌకర్యం ఉన్నది,4.693
tef_07789_00668614175.wav,భాష మాత్రం సమకాలీనంగా మార్చబడింది,4.096
tef_06869_01006621033.wav,రేగు పళ్ళకు రకరకాల పేర్లున్నాయి,4.181
tef_05994_01325619452.wav,ఫ్లోరా ఆఫ్ న్యూజీల్యాండ్ భాగం  గ్రాసెస్,5.035
tef_06008_00733675097.wav,అతడు ఇంటికి వచ్చేసరికి భార్య ఇంట్లో లేదు,4.011
tef_01908_01152290379.wav,మొఘల్ చక్రవర్తి షాజహాన్ కు నాయనమ్మ,5.461
tef_01908_00304938238.wav,పేదల పక్షాన ఉచితంగా వాదించేవారు,4.608
tef_05484_00115852597.wav,వారిగురించి సప్తశతీ గ్రంథంలో వుంది,3.669
tef_08318_00970046036.wav,ఈ ఊరు చారిత్రిక ప్రాధాన్యం గలది,3.157
tef_01908_02103912100.wav,ఆమెది కన్నీళ్లమయమైన బాల్యం,3.243
tef_01908_01242766400.wav,కాబట్టి కర్మ ఫలితాన్ని వదిలేవాడే త్యాగి,4.352
tef_01908_00066446272.wav,గొంతుకపోక  గొంతునబడి,3.243
tef_05994_02100768396.wav,అంతర్జాతీయ అధికారిక వెబ్ సైటు,4.864
tef_08318_00006454612.wav,అతి పిన్న వయస్సులోనే చనిపోయారు,2.645
tef_05994_01531511915.wav,ఇవి ఆకుల కంటె పొడుగగా నున్నవి,4.267
tef_04830_01749526999.wav,వాటి యొక్క పరిమాణం ఒక మిల్లీమీటరు,3.84
tef_03689_01552564351.wav,తగు మాత్రం పండించు కునే వారు,4.608
tef_06625_00029388982.wav,ఈ ఊరి జనాభా సుమారు ఐదు వేలు,2.645
tef_06625_01303151230.wav,జిల్లకు బీజపూర్ కేంద్రంగా చేయబడింది,2.816
tef_07789_00388188041.wav,అనంత పద్మనాభుడి ఆలయం అత్యంత పురాతనమైనది,4.181
tef_05705_00099927136.wav,ఏ పని చేసినా దాని ఫలితం ఆత్మకు దక్కదు,6.229
tef_05484_01654078163.wav,అది అప్పటి పరిస్థితిని బట్టి ఉంటుంది,3.925
tef_05994_01255511417.wav,కుటుంబము కొరకు ఇకనైనా పాపము చేయను,4.693
tef_05994_00279272879.wav,పుప్పొడి తిత్తులు నాలుగు గదులు,4.352
tef_08318_01970810666.wav,సురేశ్ రెడ్డి విడుదల చేశారు,2.816
tef_06869_00920847137.wav,ఇది వంద ఎనిమిది వైష్ణవ దివ్యదేశాలలో ఒకటి\n,4.352
tef_01908_01395021701.wav,ఆవుది సాత్త్విక స్వభావం,3.072
tef_06566_01613566361.wav,ఇట్స్ ఫ్రీ టు బికమ్ ఏ మెంబర్\n,3.072
tef_07789_00711128695.wav,ఈ పొర పోషకాలను పీల్చుకుంటుంది,3.157
tef_09281_00763339751.wav,కలికి కోపం వచ్చింది,2.645
tef_04213_01076694825.wav,అలాగే జగత్తు కూడా,3.157
tef_08318_01278956954.wav,ఎలాంటి పన్నులు చెల్లించాల్సిన అవసరం లేదు,2.987
tef_04261_01073020017.wav,ఊరిలో పరిశ్రమల పరంగా మంచి అభివృద్ది కలదు,3.584
tef_06566_01973894481.wav,ప్రధాన పంటలు మొక్కజొన్న చెరకు మరియు పసుపు\n,3.413
tef_05994_00348666413.wav,అని నిర్లక్ష్యంగా ప్రశ్నిస్తాడు,4.352
tef_06928_01056424038.wav,వికీపీడియాలో మీ ఊరి బొమ్మలను అప్లోడు చేసినందుకు ధన్యవాదాలు,8.021
tef_01908_01029736131.wav,వాని గింజల నుండి తైలమును దీసెదరు,4.096
tef_01908_00132638010.wav,ఈ విగ్రహం పొడవు ఐదు అడుగులు,2.816
tef_04830_00736643951.wav,పోలీసు కాల్పుల్లో ప్రజలు మరణించారు,2.816
tef_06928_00669155221.wav,అదే మంచి ఆలోచన తరువాత లోడ్ చేయండి,5.291
tef_01908_01370979090.wav,పర్యాటక ఆకర్షణలలో జాంగ్ జలపాతం ఒకటి,5.547
tef_04261_01124194757.wav,ఈయనే అసఫ్ జాహీ పాలకులలో చివరివాడు,3.328
tef_05994_01439203700.wav,అలా అవ్వడం వల్ల అది ఫ్లేసిడ్ అవుతుంది,4.949
tef_08318_01089285301.wav,వారికి పొత్తికడుపు వద్ద కలసి యుంది,2.731
tef_06928_00318171821.wav,ఇది కేవలం తెలుగు విజ్ఞాన సర్వస్వం మాత్రమే,6.656
tef_08318_01606876415.wav,గడిచిన ఐదు సంవత్సరాలలో సుమారు ఆరు వందలు మంది,3.669
tef_01033_01895431110.wav,దీని కేంద్రం ఢిల్లీ లో వున్నది\n,2.987
tef_08664_00300689353.wav,వెలదులార ముదముమీర నలుగిడ రారే బృందంపధ్నాలుగు\n,7.339
tef_08318_00414720602.wav,చెట్టు మొదలు బూడిద రంగులో ఉంటుంది,3.328
tef_05181_00393705788.wav,వికీలో ఏదైనా సహాయము కొరకు తప్పకుండా అడగండి\n,3.925
tef_07789_00755308316.wav,థర్డ్ వల్డ్ నెట్వర్క్,2.219
tef_08318_02099022911.wav,మండల పరిషత్తు ప్రాథమిక పాఠశాల,2.56
tef_05691_00600151911.wav,అక్షరజ్ఞానము కలిగి ఉండాలి,2.816
tef_05994_00926052714.wav,అయినప్పటికీ ఈ సందేహానికి ఆధారం లేదు,5.803
tef_06869_00328015861.wav,వానిమీద మంచి తప్పు మోపినారు\n,3.669
tef_08318_01781749081.wav,నిజానికి మనము ఏది వదులుకోము,2.304
tef_05994_01035983918.wav,క్రమంగా భూస్వాములు రాజ్యపాలన చేపట్టారు,5.376
tef_09935_01382029822.wav,నిష్క్రమించండి,3.584
tef_03689_00804664449.wav,కానీ గ్రామాలలో ఉండేవారికి తెలుసు,4.608
tef_03910_00805550070.wav,ఒక్కొక్కసారి చెమట పూర్తిగా ఆగిపోతుంది,4.864
tef_05691_00762646639.wav,పెద్ద సెట్టింగులు లేవు,2.816
tef_07789_01184163633.wav,ఆపాదించబడిన హోదా అన్ని సమాజాల్లో ఉన్నాయి,4.352
tef_05994_00420040606.wav,విడదీయటం అతివేగంగా జరుగుతుంది,5.547
tef_05994_01132588572.wav,వినాయకునికే ఆధిపత్యము లభించినది,4.693
tef_04830_00471999237.wav,పిన్ కోడ్ అయిదు లక్షలు తొమ్మిది వేలు వంద ఇరవై ఎనిమిది,4.096
tef_07789_01926228088.wav,అయోధ్యను సాకేతపురమని కూడా అంటారు,3.499
tef_06008_01520566776.wav,వాటిలో మంచిపాటలు ఎన్నో ఎన్నెన్నో ఉన్నాయి,4.693
tef_09935_00790531206.wav,అయిదు వందల మీటర్లలో,2.389
tef_06008_00246740003.wav,ఈ ఆవరణకు ఎదురుగా మరొక గోపురమున్నది,4.267
tef_01033_01744934848.wav,ఆ సమస్యలను నవల లోతుగా చర్చిస్తుంది\n,3.755
tef_04213_01620583066.wav,చైత్ర మాసంలో పౌర్ణమి నుండి పది రోజులు బ్రహ్మోత్సవాలు జరుగుతాయి,5.717
tef_05994_00057431187.wav,ఎప్పుడూ బిజీగా ఉంటాడు,3.755
tef_06625_01947930213.wav,నవంబర్ ఒకటిన బదిలీ జరిగింది,2.304
tef_05181_00623247431.wav,ప్రతీ నిర్వాహకుడు వికీపీడియా తొలగింపు విధానం చదివి అర్థం చేసుకోవాలి,6.229
tef_05691_00535697082.wav,వీటి మాంసమును విక్రయిస్తారు,3.328
tef_05691_01157501066.wav,ఇది సామాన్యమైన పని కాదు,2.901
tef_09281_00454502897.wav,పరమ దీనులై దుఃఖిస్తూ అంతటా వెదుకసాగారు,6.059
tef_05181_00626894205.wav,ఆయన నుంచి పెద్దగా స్పందన రాలేదు,5.888
tef_05994_01925466412.wav,గ్రామ విస్తీర్ణం రెండు వందలు పధ్ధెనిమిది హెక్టారులు,6.229
tef_07789_01652421960.wav,గ్రామ విస్తీర్ణం వంద ఎనభై అయిదు హెక్టారులు,3.669
tef_07789_01227495566.wav,అప్పటి నుంచి అతని ఆచుకీ తెలియలేదు,3.072
tef_06869_01197275341.wav,శ్రీ దాసాంజనేయస్వామివారి ఆలయం\n,3.925
tef_09935_01880551833.wav,ఆరు వందల మీటర్లలో,2.731
tef_07789_01846721713.wav,రెవెల్లి చాలా చిన్న గ్రామము,2.987
tef_08664_01680916906.wav,ఆయన ప్రధాన కార్యాలయం చత్రాలో ఉంది\n,4.523
tef_06625_01107342430.wav,జిల్లాలో సివిలియన్ భాషవాడుకలో ఉంది,2.901
tef_05691_00743224773.wav,వినుడు వినుడు రామాయణ గాథా వినుడీ మనసారా,4.949
tef_05691_01849242316.wav,ఈ ఆవరణకు ఎదురుగా మరో గోపురమున్నది,4.096
tef_09281_02092201884.wav,నల్లేరు తీగ చూర్ణం రెండు భాగాలు గ్రహించాలి,5.461
tef_06869_01818927768.wav,ది ద్యబ్బుక్,2.987
tef_01033_00027597881.wav,అప్పుడు అదొక ఫ్రెంచి కాలనీ\n,2.731
tef_09281_02104697918.wav,జీవిత భాగస్వామి వంచనకు గురి కావచ్చు,4.949
tef_05484_00152938172.wav,అనేది కూడ దీనికి సమానర్థమే,2.475
tef_01908_01318216472.wav,అతని కుమార్తెను దొంగలు అపహరిస్తారు,3.925
tef_08318_00555671763.wav,తల్లి రాగతి శాంతకుమారి,2.219
tef_05691_01878844460.wav,పిన్ కోడ్ అయిదు లక్షలు తొమ్మిది వెలు రెండు వందలు ఏడు,5.376
tef_01033_01286200762.wav,ప్రపంచంలో అతి ఎత్తైన మరియు అత్యంత సుందరమైన శివుని విగ్రహం ఇచట ఉంది\n,6.229
tef_05484_00025046858.wav,జిల్లా కేంద్రంగా వైధాన్ పట్టణం ఉంది,3.584
tef_06008_00565709085.wav,వీటిలో పట్నం పట్టణానికి రూపాంతరం,4.608
tef_03689_01942922375.wav,అయోధ్యను సాకేతపురమని కూడా అంటారు,5.035
tef_08664_01679090723.wav,ఏడుమొగ్గల్ని కొద్దినీళ్ళలో మరిగించాలి,5.803
tef_04830_00541523679.wav,ఋషి సాంప్రదాయాన్ని గురుకులం అని అంటారు,5.291
tef_04830_01253883886.wav,కోవే రాసినటువంటి స్వయం సహాయక పుస్తకము,3.328
tef_05691_00305354108.wav,దగ్గరలో రాజమండ్రి రైలుస్టేషన్ ఉంది,4.949
tef_07789_01234474441.wav,మొదటి స్థానంలో జైపూర్ జిల్లా ఉంది,3.157
tef_05705_01477335959.wav,ఇది చాల దగ్గరి దారి,3.157
tef_08318_02143989848.wav,వజ్రములు కూడా లభిస్తున్నాయి,2.219
