file_name,duration,transcription
1_17_316file-idwUHTPxa9hgQ.wav,3.93,కర్నూలు ప్రాబ్లమ్స్ తో పోలిస్తే మన ప్రాబ్లమ్స్
1_0_316file-idwUHTPxa9hgQ.wav,3.81,మామూలు మనుషులు మనం ఏదైనా మంచి జరిగితే పొంగిపోవడం
0_10_316file-idwUHTPxa9hgQ.wav,1.56,శాస్త్రాలతో పాటుగా
0_0_316file-idwUHTPxa9hgQ.wav,2.22,ఆకాశవాణి చాయ్ బిస్కెట్ కేంద్రం
4_9_358file-idLN5nJOo_oqk.wav,1.23,ఏం చేయొచ్చు
1_0_358file-idLN5nJOo_oqk.wav,1.38,చల్లగా ఉంటుంది
1_301file-idh4UIiUDm5IY.wav,2.85,జరుపుము
0_2_301file-idh4UIiUDm5IY.wav,5.31,ఎప్పుడైనా విన్నారా ఇది దాదాపు వినే ఉంటారు
21_380file-idSp-H_Clqx_s.wav,2.58,ఫార్ములా
39_675file-idXTLBFeonssQ.wav,14.1,నేను చెప్పిన డబ్బులు వేస్ట్ చేయనని నేను షాపింగ్ చేయలేరు
7_635file-idowdQrZGTtr8.wav,9.33,పాపం వీళ్లంతా ఎంత బాధపడతారు
1_33_635file-idowdQrZGTtr8.wav,0.93,చేసింది
4_495file-id9Tw9VpNzx6M.wav,11.58,క్షణం సినిమా క్లైమాక్స్ మీరు  పోల్చుకుంటే కూర్చాడు
35_495file-id9Tw9VpNzx6M.wav,3.18,డిఫరెంట్ కంట్రీస్
3_19_495file-id9Tw9VpNzx6M.wav,3.33,పాయింట్ ఫైవ్ సిక్స్
1_9_495file-id9Tw9VpNzx6M.wav,12.93,సినిమా ప్రమోషన్ ని ఒకే ఒకసారి
0_9_495file-id9Tw9VpNzx6M.wav,3.45,హెల్మెట్ చూసిన ప్రతిసారి మీకేం గుర్తొస్తుంది
31_495file-id9Tw9VpNzx6M.wav,3.18,ఎలా కూడా దాడులు
2_0_495file-id9Tw9VpNzx6M.wav,3.36,మొబైల్
0_8_495file-id9Tw9VpNzx6M.wav,12.99,ఎలా ఉంది   లేదు
0_6_495file-id9Tw9VpNzx6M.wav,2.67,మాన్ స్
10_582file-idn_GfKmUjcHk.wav,7.62,హ్యాపీ
6_582file-idn_GfKmUjcHk.wav,2.9699999999999998,దొరికింది ఛాన్స్    వేస్తారు
30_461file-idyyHk8eG0VHw.wav,0.93,ఫార్మ్
8_22_692file-idWDnLu877Adk.wav,14.4,ఇంట్లో   ఇంకా      ఉన్నాయి
8_692file-idWDnLu877Adk.wav,9.87,చెక్  ఆన్లైన్    ఎవరికి దీపక్
1_9_692file-idWDnLu877Adk.wav,8.4,కెన్ మేక్   అండ్     వినడం అంటే మళ్లీ రాయడం దాన్ని స్కాన్ చేయడం
0_14_692file-idWDnLu877Adk.wav,13.62,వెయిట్ వెయిట్
0_9_692file-idWDnLu877Adk.wav,11.94,రౌడీ గర్ల్స్   ముందే చెప్తున్నా  రికార్డ్ ఓకే  స్టార్ట్  క్లాస్
7_692file-idWDnLu877Adk.wav,12.9,గుడ్ మార్నింగ్ ఎవ్రీ వన్ గుడ్ మార్నింగ్    అయిపోతున్న  హలో హలో   హలో హలో  శ్వేత
68_546file-idA4Qt5r4kD-A.wav,4.68,అసలు చూడండి మీరంతా విష్ చేస్తున్నారు మెసేజ్ చేస్తున్నారు   చేస్తున్నారు
2_76_546file-idA4Qt5r4kD-A.wav,1.38,పాపం
57_546file-idA4Qt5r4kD-A.wav,3.6,గుడ్ నైట్
0_37_546file-idA4Qt5r4kD-A.wav,6.72,అయినా ఎంత రొమాంటిక్ గా హీరో  గర్ల్ ఫ్రెండ్ గిఫ్ట్  ప్రపోజ్ చేస్తున్న చూడు  రొమాంటిక్
3_37_546file-idA4Qt5r4kD-A.wav,11.58,హీరో హీరోయిన్లు
17_546file-idA4Qt5r4kD-A.wav,5.91,యాక్షన్ ఫైట్స్ చాలా బాగుంది సినిమా  నచ్చింది సినిమా
15_546file-idA4Qt5r4kD-A.wav,0.66,ఆ
1_37_546file-idA4Qt5r4kD-A.wav,4.44,నా  చుట్టూ
1_34_546file-idA4Qt5r4kD-A.wav,2.76,ఇలాంటి టైంలో మన తప్పులేకపోయినా  సారీ చెప్పాలి
52_2164file-ideMndboesG-E.wav,9.27,పోలీసు  పోలీసులు
21_2164file-ideMndboesG-E.wav,1.02,ఎలా
129_2164file-ideMndboesG-E.wav,10.11,పిచ్చి  ఎప్పుడు అర్థం చేసుకోదు
40_2164file-ideMndboesG-E.wav,12.06,అందుకుంటోంది
17_2164file-ideMndboesG-E.wav,0.81,లో
60_567file-idAUn7otwLUpY.wav,2.13,నిజంగా మా వాడు చూసి ఇష్టపడ్డారు
58_567file-idAUn7otwLUpY.wav,0.9,మాళవిక
80_567file-idAUn7otwLUpY.wav,1.4100000000000001,మీరు చేసిన ప్రయత్నం
79_567file-idAUn7otwLUpY.wav,1.29,నవ్వు రాకపోయినా
68_567file-idAUn7otwLUpY.wav,3.03,మీరు నిశ్శబ్దం పాటించాలని బిగ్బాస్ ఆదేశిస్తున్నారు
66_567file-idAUn7otwLUpY.wav,14.07,అంటే తనంటే   జోక్స్  టైమింగ్ చాలా బాగుంటాయి   కాని తక్షణ మీరు  జోక్ చెప్పి బిగ్బాస్  లభించాలని బిగ్బాస్ ఆదేశిస్తున్నారు
65_567file-idAUn7otwLUpY.wav,7.35,మీరైనా సరైన కారణాలు చెప్పాలని బిగ్బాస్ ఆశిస్తున్నారు ఇంటికి తీసుకొచ్చిన అమ్మాయిని   చేయడం అవసరం
63_567file-idAUn7otwLUpY.wav,0.78,కళ్యాణ్
53_567file-idAUn7otwLUpY.wav,1.38,మా అబ్బాయి కళ్యాణ్ లో
48_567file-idAUn7otwLUpY.wav,3.42,అంటే నాన్న అప్పుడు చెప్పా కదా
29_567file-idAUn7otwLUpY.wav,0.99,శాంతి
18_567file-idAUn7otwLUpY.wav,2.7,ఆదేశిస్తున్నారు
17_567file-idAUn7otwLUpY.wav,8.34,బిగ్బాస్ మీకు శిక్ష విధిస్తున్నారు  బాటిల్లో నింపి
16_567file-idAUn7otwLUpY.wav,2.22,అమ్మకి సహాయం చేయనందువల్ల
61_567file-idAUn7otwLUpY.wav,1.44,బిగ్ బాస్ కి చెప్పండి
41_567file-idAUn7otwLUpY.wav,1.47,ఇంటి సభ్యులు కానివారు
21_567file-idAUn7otwLUpY.wav,10.47,ఇప్పుడు  ఫోన్లో మాట్లాడుకోవడం చార్ట్ చేసుకోవడమే ఇద్దరం కలిసి
0_39_567file-idAUn7otwLUpY.wav,7.38,పోతారు తెలుస్తుంది
81_567file-idAUn7otwLUpY.wav,1.02,అభినందన
50_567file-idAUn7otwLUpY.wav,1.23,అడిగింది మిమ్మల్ని
46_567file-idAUn7otwLUpY.wav,7.53,మీరెవరో మాకు తెలియకపోయినా బిగ్బాస్ ఇంట్లోకి మీకు స్వాగతం  అని నాన్న ముందుగా మీరెవరో చెప్పి
45_567file-idAUn7otwLUpY.wav,0.9,మాళవిక
19_567file-idAUn7otwLUpY.wav,3.06,తక్షణమే వెళ్ళండి
15_567file-idAUn7otwLUpY.wav,8.88,నాకు త్వరగా పెళ్లి చేసి
0_67_567file-idAUn7otwLUpY.wav,1.26,ఈ టాస్క్ ని బట్టి
19_503file-idNG8Jm2SRCqM.wav,6.66,వాళ్ళ నాన్న చూశారు చీప్ స్తుంటే అన్నాడు అంకుల్   లుక్
17_503file-idNG8Jm2SRCqM.wav,13.35,ఇప్పటి వరకు అంతా బానే ఉంది కదా మీ ఇద్దరి మధ్య ఎప్పుడు చేసింది అసలు తప్పు మీద అమ్మాయి     కారణంగా   కారణంగా జరిగింది
8_503file-idNG8Jm2SRCqM.wav,2.67,అప్పుడు వారు  కొట్టడం స్టార్ట్ చేశారు
28_503file-idNG8Jm2SRCqM.wav,12.81,అసలు ఎవరు కనిపెట్టండి వన్ నేను తీసుకున్న ఫస్ట్  గుడ్డు  కూడా అమ్మాయి కూడా సిక్స్   ఇచ్చానని నేను వినండి లేదు  నాకు చెప్పలేదు
1_51_503file-idNG8Jm2SRCqM.wav,2.31,నాకు ఇంకా  ఎందుకండి
13_503file-idNG8Jm2SRCqM.wav,14.19,వెళ్లిపోదాం అనుకుంటున్నప్పుడు అప్పుడు ప్రీతి కనిపించింది  కంప్లీట్లీ  అనిపించింది  మీరు వెంటనే వెళ్లి ప్రపోజ్ చేశారు  చెప్పండి
47_503file-idNG8Jm2SRCqM.wav,3.0,చూసి అనుకున్నాను ఎవరిని చూస్తే ప్రీతి
7_503file-idNG8Jm2SRCqM.wav,4.29,అసలు ఎందుకంత గొడవైంది  ఆపోజిట్ టీమ్
38_503file-idNG8Jm2SRCqM.wav,4.47,కానీ సరదాగా   చాలా అనుకుంటాడు
37_503file-idNG8Jm2SRCqM.wav,9.3,సర్జన్  బ్లడ్ పూసుకుని చెప్పండి    లేదు కదండీ    బికమ్  రెస్పాన్సిబిలిటీ
36_503file-idNG8Jm2SRCqM.wav,6.12,చేసిన కదా అంతేగానీ చిన్నప్పుడు చదువుకోరా అంటే బుక్ క్రికెట్  కాదు కదా
26_503file-idNG8Jm2SRCqM.wav,5.22,అవునండి అమ్మాయి తప్పులేదు కానీ   ఎక్స్ప్లెయిన్ చేయాలి కదా
2_11_503file-idNG8Jm2SRCqM.wav,2.25,మా ఫ్రెండ్స్  ఎక్స్ చేస్తున్న వినట్లేదు
20_503file-idNG8Jm2SRCqM.wav,5.52,డాక్టర్ అని చెప్పబోతుంటే  వచ్చి పెద్దమనిషి
1_29_503file-idNG8Jm2SRCqM.wav,14.55,సమాచారం ప్రకారం మీరు ఇప్పుడు డ్రగ్స్  తీసుకున్నట్టు విన్నట్లు  టీఆర్పీలు బాగానే ఉంటాయి కానీ నా పర్సనల్ స్పేస్ లో మీరు ఇంటర్ అయినట్టు కదా
0_30_503file-idNG8Jm2SRCqM.wav,4.14,ఓకే సరే మరి అమ్మాయి మీరు మర్చిపోగలరు
49_503file-idNG8Jm2SRCqM.wav,4.08,డివోర్స్ చేశాను అని చెప్పింది ఇంకా పెళ్లి చేసుకుంటాం కదా
39_503file-idNG8Jm2SRCqM.wav,2.49,నా వరకు నా సంగతే తీసుకోండి
22_503file-idNG8Jm2SRCqM.wav,12.63,వినండి   ఒక చెట్టు ఇంకోటి పెళ్లి చేసుకోవాలంటే ఎక్కడండీ  ప్రపోజల్స్  నేను మర్నాడు సెంట్రల్ కాలేజీ ఎందుకు జాయిన్ చేశాడు
12_503file-idNG8Jm2SRCqM.wav,4.71,వన్ వే ట్రాఫిక్ లాగా ఎందుకంటే అలా ఉంటే సెల్ఫ్ రెస్పెక్ట్ ఉందా
3_27_503file-idNG8Jm2SRCqM.wav,1.8,నార్త్ అమెరికా ఉంటుంది
40_503file-idNG8Jm2SRCqM.wav,7.71,నేను మాస్టర్స్ చేశాను  ప్రతి  లేకపోయి ఉంటే
34_503file-idNG8Jm2SRCqM.wav,13.08,వీరు అడిగాడు వాళ్ళ సెట్స్కి వెళ్లినప్పుడు  ఒకసారి  చేసుకుంటున్నారా అనే   సంగతి ఏంటి సంగతి
21_503file-idNG8Jm2SRCqM.wav,3.7199999999999998,నేను చెప్పబోతున్నాను అర్థం చేసుకోండి
0_503file-idNG8Jm2SRCqM.wav,8.13,మీ రోజు కొట్టేసింది   ఉంటుంది      కొట్టింది
4_767file-idTKTQ_yayv3o.wav,8.1,కానీ రోజు ఉంది
8_40_767file-idTKTQ_yayv3o.wav,7.23,ఇప్పుడు ఎందుకు ఎఫెక్ట్ అని అలాగే చూడాలి
44_767file-idTKTQ_yayv3o.wav,13.8,చంద్రముఖి  మూసుకుని మూసుకుని  పడుకో   సైడ్ వచ్చావో అక్కని కూడా చూడకుండా కుక్కలాగా
12_767file-idTKTQ_yayv3o.wav,8.46,ఈ సినిమాలో క్యారెక్టర్
2_1117file-idjJ-ZZaEudms.wav,9.93,కానీ
61_1117file-idjJ-ZZaEudms.wav,4.83,తీసుకెళ్లండి ప్లీజ్
8_82_1117file-idjJ-ZZaEudms.wav,6.66,నేను మీకు  సలహా ఇస్తున్నా ఓకే
77_1117file-idjJ-ZZaEudms.wav,3.81,అంటున్నారు
5_1117file-idjJ-ZZaEudms.wav,0.81,ఓకే బై
3_72_1117file-idjJ-ZZaEudms.wav,5.43,ఇంటికి పంపిన మరియు సమాధులు కాదు    నువ్వు
2_72_1117file-idjJ-ZZaEudms.wav,6.03,ప్రతి సంవత్సరం ఈ సారి కూడా అందరికీ దగ్గరుండి పెళ్లిళ్లు చేసి
2_63_1117file-idjJ-ZZaEudms.wav,10.68,కొంచెం  నీకు   మీరు  అసలు
1_63_1117file-idjJ-ZZaEudms.wav,10.35,అప్పుడు అనుకోలేదు
59_805file-idlM4JRVgu-dQ.wav,9.69,కదా
71_805file-idlM4JRVgu-dQ.wav,1.2,ఏమైంది
53_805file-idlM4JRVgu-dQ.wav,1.32,లాజిక్
1_4_805file-idlM4JRVgu-dQ.wav,7.05,మర్చిపోలేదు
0_15_805file-idlM4JRVgu-dQ.wav,0.87,ఇప్పుడు
3_1_770file-idlcDAYQZddok.wav,6.15,హలో సర్  ఆలోచన మాకు ఉంది అందుకే అఫ్గాన్ నుంచి మాస్టర్స్   చేస్తున్నా
3_28_770file-idlcDAYQZddok.wav,2.34,ఇప్పుడు అదే మూవీ
2_11_770file-idlcDAYQZddok.wav,11.61,ఈరోజు టాప్ లేచి  వచ్చింది
1_1_770file-idlcDAYQZddok.wav,12.63,ఎంత సైలెంట్ ఉండాల్సింది ఏంటి సైలెంట్ ఉండేది జాబ్ మోషన్  స్కిల్స్ చూసి రావాలి ఇలాంటి  కాకపోతే కాదు  క్యారెక్టర్ కాదు  తెలుసు కానీ
3_32_770file-idlcDAYQZddok.wav,10.77,సంపూర్ణ
2_1062file-id5GWeFNwEI6I.wav,5.43,లేదు మేడమ్
22_1062file-id5GWeFNwEI6I.wav,4.11,అందరూ  చేశారు
50_1062file-id5GWeFNwEI6I.wav,5.25,ఇంకా మాట్లాడుతూ నువ్వు  గర్ల్స్
1_44_1062file-id5GWeFNwEI6I.wav,4.05,రోజు ఇది గాలితో
0_23_1062file-id5GWeFNwEI6I.wav,10.41,ఇప్పుడు  చేయించుకుంటే బాగుండేది
37_713file-id6pNHzQVI884.wav,4.89,సెంటర్ నుండి బయటకు వచ్చి తనను దూరం నుండి చూస్తూ ఈరోజు లాస్ట్
52_713file-id6pNHzQVI884.wav,2.22,అదే తనని చూడడం లాస్ట్ టైమ్
4_28_713file-id6pNHzQVI884.wav,2.07,థాంక్యూ  చెప్పింది
6_713file-id6pNHzQVI884.wav,3.81,వెల్కమ్ అని తాను తన కళ్లతో ఒక రిప్లై ఇచ్చింది
4_713file-id6pNHzQVI884.wav,10.65,ఇంత టెన్షన్ ప్రపంచంలో ఒకే అనిపించింది దగ్గరికి ధైర్యం  రెండూ లేవు కాబట్టి నోరుతెరిచి తెరవకుండా పెదాలు కూడా కదలకుండా థాంక్యూ
25_713file-id6pNHzQVI884.wav,8.25,ఎట్లీస్ట్ కనుక్కో అని సలహా మోహన్ కొట్టి మూసుకొని చదువు   అని  ఇంపార్టెంట్ ఇచ్చాడు
2_34_713file-id6pNHzQVI884.wav,2.85,కూడా సేమ్ ఫీల్ ఉందనుకుంటా కంగారు
1_13_713file-id6pNHzQVI884.wav,6.57,పేరు ఇలా చదివి తనవైపు అలా తిరగగానే కృషిలో భూమిక  కూడా సడన్   ఆలోచించినట్టు అలా జరిగింది
0_7_713file-id6pNHzQVI884.wav,3.45,అదేంటో మిక్స్డ్ ఫీలింగ్స్ మాస్టర్
0_53_713file-id6pNHzQVI884.wav,8.55,అసలు పాడ్కాస్ట్ చిట్టీ అని పేరు  పెట్టాడు అనుకుంటే  చెప్తాను  ఎపిసోడ్
0_3_713file-id6pNHzQVI884.wav,12.96,క్యాప్డ్ బాబు ఎక్కడి నుంచి బాణం వేశాడో తెలియదు గాని ఒక బ్లేడ్ తన చేతిలో పెట్టి   కళ్ళలో పడి చేశాడు
0_34_713file-id6pNHzQVI884.wav,1.65,రెండు పెద్ద ఆన్సర్
3_7_713file-id6pNHzQVI884.wav,1.98,సడన్గా తిరుగుతుంటే
33_713file-id6pNHzQVI884.wav,1.38,మిగిలింది
2_8_713file-id6pNHzQVI884.wav,3.33,ఈ గ్యాప్ లో మూర్తి రాసిన ఆన్సర్ ఒకటిన్నర
23_713file-id6pNHzQVI884.wav,0.81,కానీ
2_28_713file-id6pNHzQVI884.wav,4.89,అద్భుతం మహాద్భుతం అని ఒకటే ఆనందంలో బెంచ్ టైమ్ కోసం వెయిట్ చేశాం
2_2_713file-id6pNHzQVI884.wav,3.0,అంటే మన గురించి మనం ఏదైనా అనుకోని
19_713file-id6pNHzQVI884.wav,4.05,వీరికి ఎలా తెలుసు అని చూసి ఎలా తెలుసు ఉంటే  అనుకుని
1_3_713file-id6pNHzQVI884.wav,1.38,వీటన్నిటితో పాటు
12_713file-id6pNHzQVI884.wav,5.67,అంత స్లోగా తిరుగుతుందనే విషయం తెలుస్తుంది అని అనిపించింది ఈ గ్యాప్ లో నెక్స్ట్ ఎగ్జామ్ రానే వచ్చింది
0_26_713file-id6pNHzQVI884.wav,7.71,రెండవది అక్కడ  మొదలైంది కోన్ పేపర్ చాలా  వచ్చింది రూమ్ అంతా  సైలెన్స్ ఉండింది
3_28_713file-id6pNHzQVI884.wav,5.01,వెళ్లే టైంలో జాయిన్ అవుతూ ఈరోజు  స్టార్ట్ చేయాలని ఆలోచిస్తుంటే అవినాష్
3_26_713file-id6pNHzQVI884.wav,1.9500000000000002,కంగారుగా దిక్కులు చూడడం మొదలుపెట్టింది
5_26_713file-id6pNHzQVI884.wav,1.47,వైపు చూస్తుంటే
45_713file-id6pNHzQVI884.wav,7.23,చాలా జ్ఞాపకాలు ఆలోచనలు తిరుగుతున్న తన స్మైల్ తో
44_713file-id6pNHzQVI884.wav,1.44,విండో నుండి చూస్తూ
43_713file-id6pNHzQVI884.wav,1.23,నేను మాత్రం
4_26_713file-id6pNHzQVI884.wav,4.98,దేవుడా నువ్వు ఉన్నా ఆపర్చునిటీ  అడ్రస్ అన్నట్టు
3_3_713file-id6pNHzQVI884.wav,1.77,ఇస్తున్నప్పుడు  స్మైల్
3_24_713file-id6pNHzQVI884.wav,14.07,అని లోపల హ్యాపీడేస్    రెండు ఎగ్జామ్  రెండంటే రెండు ఎగ్జామ్ ఉన్నారా ఎలా ఏదో  అని ఫ్రెండ్  కష్టంగానే
2_53_713file-id6pNHzQVI884.wav,2.25,డాబా కథలు మళ్లీ మొదలు
2_48_713file-id6pNHzQVI884.wav,11.52,ఒకరోజు మాట్లాడినా ఒకరోజు మాట్లాడకపోయినా నెక్స్ట్  ఏం ట్రై చేయొచ్చు ఎలా ట్రై చేయొచ్చు  చూస్తే బాగుండు  కొంచెం పరిచయం బాగుండు అని  చూశా
2_3_713file-id6pNHzQVI884.wav,1.2,నా దగ్గర ఉంది సర్
2_26_713file-id6pNHzQVI884.wav,3.12,టైమ్ చకచకా రాసే  అమ్మాయి కాస్త
21_713file-id6pNHzQVI884.wav,2.94,సర్దుకుంటూ అలా ఎగ్జామ్ హాల్ నుంచి బయటకు వెళ్లిపోయింది
1_9_713file-id6pNHzQVI884.wav,7.2,లాస్ట్ టెన్ మినిట్స్ లాస్ట్ ఫైవ్ మినిట్స్   అని పేపర్ లేకపోవడంతో సహా
18_713file-id6pNHzQVI884.wav,1.32,థాంక్యూ
1_8_713file-id6pNHzQVI884.wav,8.13,పక్క సీట్  అనుకుంటా ఇలా చాలా జడ్జిమెంట్  మైండ్లో నడుస్తుంటే
17_713file-id6pNHzQVI884.wav,1.05,మధు
15_713file-id6pNHzQVI884.wav,1.4100000000000001,వెనకాలే వెళ్తూ
14_713file-id6pNHzQVI884.wav,10.77,చూడు ఇంకా లోపల కూడా   నేను మాత్రం
1_34_713file-id6pNHzQVI884.wav,5.7,సమస్య లేదు వచ్చినంత  అవదు    చూద్దాం
1_31_713file-id6pNHzQVI884.wav,3.81,చాలా ముందుకెళ్లి అసలు ముందుకెళ్లి నాకు లోపల
1_2_713file-id6pNHzQVI884.wav,10.71,ఏదో ఒక పాయింట్ ఆఫ్ టైమ్లో కేవలం ఒక్క వ్యక్తి ప్రెజెంట్స్ వల్ల వాళ్ళు జస్ట్ అలా పరిసరాలు ఉండడం వల్ల నీలో ఏదో తెలియని ఆనందం తీసుకొచ్చే ఉంటారు అవునా
1_24_713file-id6pNHzQVI884.wav,1.71,చూడలేదు
1_11_713file-id6pNHzQVI884.wav,1.11,స్లీప్ అయింది
0_31_713file-id6pNHzQVI884.wav,2.9699999999999998,వాళ్ళ మేడమ్ అలాగే బయట తప్పించుకుంది
0_24_713file-id6pNHzQVI884.wav,1.32,కాస్బీ కదా
86_354file-idPKY0NzOMNq0.wav,4.38,ఇన్స్టాల్ సైనికుడు ఇంకా మిగిలే ఉన్నాడు  బిస్కెట్లు కనబడుతుంటారు
88_354file-idPKY0NzOMNq0.wav,1.32,చేసుకోండి
8_354file-idPKY0NzOMNq0.wav,1.4100000000000001,వాడు
5_354file-idPKY0NzOMNq0.wav,3.27,సగం జీవితం  అయిపోయింది అని చాలా సార్లు కనిపించినా
44_354file-idPKY0NzOMNq0.wav,1.8,తెలియకుండా  అయిపోయి
3_354file-idPKY0NzOMNq0.wav,0.81,మళ్ళీ మొదలు
32_354file-idPKY0NzOMNq0.wav,2.19,అప్పటిదాకా పూర్తిగా ఇన్వాల్వ్ అయిపోయింది నాకు
30_354file-idPKY0NzOMNq0.wav,3.93,తెలియకుండా  ఒకటి  అని
62_354file-idPKY0NzOMNq0.wav,2.94,చాలా బాగా నచ్చింది ప్రపంచంలో  గెలుస్తున్నారు అంటే
52_354file-idPKY0NzOMNq0.wav,13.5,మీకు మాత్రం టూర్స్ కి  కాన్సర్   వచ్చి మాకు      కాంపిటీషన్  మొదలైంది    నుండి
43_354file-idPKY0NzOMNq0.wav,5.4,వారి బ్లడ్ లైన్ లో ఆఖరి చుక్క అయిపోయి కాచిన అరుపు ఇంకా  అలాగే మొత్తం
31_354file-idPKY0NzOMNq0.wav,2.91,ఇంకోటి అయ్యాక పర్ఫెక్ట్  స్క్రీన్ మీద వచ్చింది
29_354file-idPKY0NzOMNq0.wav,5.43,ఆడుతున్నప్పుడు పక్క నుండి చూస్తేనే
2_354file-idPKY0NzOMNq0.wav,2.91,నమస్కారం నా పేరు అవినాష్ మీరు వింటుంది డాబా కథలు
0_80_354file-idPKY0NzOMNq0.wav,1.2,ఇరవై సంవత్సరాలకు
22_354file-idPKY0NzOMNq0.wav,1.1400000000000001,ఇమేజ్ అంది
9_354file-idPKY0NzOMNq0.wav,2.34,పెద్ద   ప్లే సెంటెన్స్
83_354file-idPKY0NzOMNq0.wav,1.44,ఈరోజు కష్టానికి
81_354file-idPKY0NzOMNq0.wav,5.94,జీవితం అలా ఫోన్ వదిలేసి జీవితంలో యుద్ధం చేసేవాళ్ళకి జీవితం వదిలేసి ఫోన్లో యుద్ధం చేసే వాళ్ళకి
72_354file-idPKY0NzOMNq0.wav,1.47,నేను కలిసిన ప్రతిసారి
59_354file-idPKY0NzOMNq0.wav,4.2,నేను వేరే వాళ్ళతో ఆడుతుంటే ఒక పది మంది చూస్తూ  రేంజ్  వచ్చాను
58_354file-idPKY0NzOMNq0.wav,4.17,షాప్ నడిపే దాకా వెళ్లింది ఒకప్పుడు నా ఫ్రెండ్ ఆట చూడ్డానికి వచ్చిన నేను
51_354file-idPKY0NzOMNq0.wav,1.4100000000000001,వచ్చేయండి
4_77_354file-idPKY0NzOMNq0.wav,1.05,కానీ ప్రపంచం
34_354file-idPKY0NzOMNq0.wav,2.04,నెక్స్ట్ ఇచ్చాడు ఏదో
2_80_354file-idPKY0NzOMNq0.wav,3.42,మొదలైంది యుద్ధం చేయడం మనిషి లక్షణం అది ఫోన్లో అయినా
25_354file-idPKY0NzOMNq0.wav,6.54,సింగిల్ ప్లేయర్ సెట్  అందులో ఏదో పులిలాంటి మనిషి సెలెక్ట్ చేసుకున్నాడు
23_354file-idPKY0NzOMNq0.wav,2.73,అక్కడితో నాకు  కొత్త ప్రపంచం పరిచయమైంది
20_354file-idPKY0NzOMNq0.wav,1.05,వచ్చింది
19_354file-idPKY0NzOMNq0.wav,2.46,ముందు ఉన్నటువంటి  ఓల్డ్  పక్కకెళ్లి
18_354file-idPKY0NzOMNq0.wav,1.05,చిన్న కట్
13_354file-idPKY0NzOMNq0.wav,1.17,తీసుకొచ్చారు
12_354file-idPKY0NzOMNq0.wav,2.7,టీవీలో కనిపించే టీవీ కానీ   కనిపించదు
11_354file-idPKY0NzOMNq0.wav,2.01,ఇటు నాలుగు అటువైపు నాలుగు
10_354file-idPKY0NzOMNq0.wav,3.09,అది లేకుండా  సైట్ లంచి దూర్ లోపలికి వెళ్తే
0_71_354file-idPKY0NzOMNq0.wav,3.7199999999999998,కంప్యూటర్ ముందు నేను ఎంత బలవంతం తెలుసు నాకు
8_1_343file-idM4TDU5sq3i4.wav,2.19,మహాభారతంలోని దుర్యోధనుడు
8_343file-idM4TDU5sq3i4.wav,4.2,అర్జునుని ధనుర్ విద్యకు కౌరవుల పాలిటి మాసంగా భావించాడు
10_343file-idM4TDU5sq3i4.wav,9.78,దిక్కు మొక్కు లేక తన ఇంట్లో చేరిన బాబాయ్ కొడుకులకు తన తలవంచడం  సంభవం పోనీ ఎదురుగ్గా అంటే పాండవులను మించడం అనేది కాని పని
0_22_343file-idM4TDU5sq3i4.wav,14.07,సభలో తాను కాలుజారి పొలంలో పడ్డప్పుడు ద్రౌపది నవ్విన నవ్వు అతన్ని కలచివేసింది ఆ తరువాత స్థితి చాలా మంది భయం అవమానం
1_22_343file-idM4TDU5sq3i4.wav,3.39,అప్పుడే సినిమా పన్నాగం పన్నాడు
3_343file-idM4TDU5sq3i4.wav,2.4,దుర్యోధనుడు చిన్నప్పటి నుండి
3_1_343file-idM4TDU5sq3i4.wav,6.3,మానవ స్వభావంలో అసూయ చాలా చెడ్డది
2_343file-idM4TDU5sq3i4.wav,4.11,అతని ఆ జబ్బులు గౌరవం నాశనానికి దారితీశాయి
9_343file-idM4TDU5sq3i4.wav,5.22,కానీ చేయగలిగింది లేదు సరే పోనీ పాండవుల దగ్గర  అంటే
7_343file-idM4TDU5sq3i4.wav,3.33,ధర్మరాజుని శత్రువుగా భీముని మృత్యువుగా
7_1_343file-idM4TDU5sq3i4.wav,4.92,అసూయ అహంకారం వీటిని అదుపులో పెట్టగలిగే ఒక ఆత్మ సంస్కారమే
4_343file-idM4TDU5sq3i4.wav,2.04,మహారాజుకి పెద్ద కుమారుడిగా
34_343file-idM4TDU5sq3i4.wav,11.82,బయటకు వచ్చి ఎవరో ఒకరి నంచుకుని ద్వంద్వ యుద్ధం చేయమన్నాడు ధర్మరాజు  కానీ  ఎలా ఉన్నా దుర్యోధనుడికి
27_343file-idM4TDU5sq3i4.wav,2.31,కారణం అతని అహంకారం
2_5_343file-idM4TDU5sq3i4.wav,11.55,చాలా వైభవంగా పెరిగాడు అనంతపురంలో అడుగుపెట్టారు అంతే
1_1_343file-idM4TDU5sq3i4.wav,3.33,మించినవాడు లేడు అన్న అహంకార పూరిత
0_5_343file-idM4TDU5sq3i4.wav,2.37,తొమ్మిది మంది తమ్ములకు అన్నగా
5_10_319file-idBNT87Y_nw3Q.wav,5.85,ఉండిపోయారు  దుర్యోధనుడు ఇంకెవరైనా కూడా తనతో పాటు
7_15_319file-idBNT87Y_nw3Q.wav,3.03,ధర్మరాజుని జూదానికి ఒప్పించేలా చేశాడు
6_319file-idBNT87Y_nw3Q.wav,4.86,కానీ కౌరవులకు  దగ్గర చేసింది  బంధుత్వం కాదు
